name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"1,174,123,000","686,903,000","339,275,000","169,010,000","256,792,000","276,385,000","339,807,000","261,206,000","157,129,000","266,362,000","236,278,000","241,331,000","487,506,000","468,465,000","198,129,274","206,364,995","229,898,109","254,890,047","276,973,710","152,711,929","8,525,840","1,653,090"
	CurrentAssets,"759,934,000","460,725,000","281,280,000","119,889,000","174,838,000","181,896,000","248,810,000","171,159,000","60,260,000","156,806,000","121,273,000","116,983,000","409,248,000","399,686,000","134,508,044","141,235,961","158,775,556","193,309,652","233,308,824","148,214,444","5,573,560",
		CashCashEquivalentsAndShortTermInvestments,"739,565,000","445,631,000","247,077,000","90,712,000","156,184,000","163,209,000","221,878,000","156,091,000","57,632,000","150,669,000","115,449,000","110,129,000","398,185,000","388,825,000","127,938,979","113,313,839","154,016,883","185,142,885","226,924,293","144,413,176","5,401,508","194,243"
			CashAndCashEquivalents,"243,274,000","161,037,000","158,837,000","90,712,000","156,184,000","163,209,000","221,878,000","156,091,000","57,632,000","150,669,000","94,733,000","73,329,000","386,989,000","373,044,000","73,781,143","58,686,129","60,471,856","61,871,305","176,676,669","144,413,176","5,401,508","194,243"
			OtherShortTermInvestments,"496,291,000","284,594,000","88,240,000",,,,,,,"0","20,716,000","36,800,000","11,196,000","15,781,000","54,157,836","54,627,710","93,545,027","123,271,580","50,247,624",,,"0"
		Receivables,"1,654,000","5,086,000","14,382,000","20,162,000","4,934,000","3,712,000","10,602,000","5,556,000","607,000","3,499,000","1,415,000","1,823,000","1,901,000","310,000","848,095","22,590,323","27,712","3,519,209","3,481,250","2,116,146",,
			AccountsReceivable,"1,654,000","5,086,000","2,357,000","20,162,000","4,934,000","3,712,000","10,602,000","5,556,000","607,000","3,499,000","1,415,000","1,823,000","1,901,000","310,000","848,095","22,590,323","27,712","3,519,209","3,481,250","2,116,146",,
			OtherReceivables,,,"12,025,000",,,,,,,,,,,,,,,,,,,
		Inventory,,,,"6,708,000","9,502,000","10,831,000","12,759,000","6,058,000",,,,,,,,,,,,,,
			RawMaterials,,,,"2,553,000","2,487,000","1,167,000","657,000","423,000",,,,,,,,,,,,,,
			WorkInProcess,,,,"3,943,000","2,781,000","3,520,000","4,104,000","4,184,000",,,,,,,,,,,,,,
			FinishedGoods,,,,"212,000","4,234,000","6,144,000","7,998,000","1,451,000",,,,,,,,,,,,,,
		PrepaidAssets,"18,715,000","10,008,000","2,681,000","2,307,000","4,218,000","4,144,000","3,571,000","3,454,000","2,021,000","2,638,000","4,409,000","5,031,000","9,162,000","10,551,000","5,720,970","5,331,799","4,730,961","4,647,558","2,903,281",,,
		AssetsHeldForSaleCurrent,,"0","17,140,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,"119,858,000",,,,,,,,,"1,685,122","172,052",
	TotalNonCurrentAssets,"414,189,000","226,178,000","57,995,000","49,121,000","81,954,000","94,489,000","90,997,000","90,047,000","96,869,000","109,556,000","115,005,000","124,348,000","78,258,000","68,779,000","63,621,230","65,129,034","71,122,553","61,580,395","43,664,886","4,497,485","2,952,280",
		NetPPE,"25,128,000","23,114,000","30,131,000","43,828,000","71,828,000","82,919,000","77,388,000","75,417,000","82,066,000","91,533,000","95,445,000","102,740,000","65,940,000","56,500,000","49,639,322","52,994,209","55,729,472","44,073,364","23,268,567","4,265,260","2,773,382",
			GrossPPE,"73,922,000","69,542,000","88,244,000","108,356,000","172,729,000","174,938,000","165,373,000","159,332,000","157,330,000","158,250,000","154,442,000","153,965,000","106,041,000","88,991,000","75,066,552","71,824,093","67,460,511","50,582,284","26,273,977","5,642,095","3,362,388",
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
				LandAndImprovements,"4,950,000","4,950,000","7,650,000","7,809,000","8,131,000","11,339,000","10,854,000","10,854,000","10,854,000","10,854,000",,"59,935,000","50,917,000","47,311,000","42,359,146","41,950,993","40,716,085","28,842,156","13,976,420",,,
				BuildingsAndImprovements,"45,246,000","45,246,000","54,584,000","58,609,000","74,663,000","74,629,000","67,747,000","67,404,000","67,081,000","66,778,000","77,858,000","35,317,000","16,818,000","9,804,000","5,481,100","5,217,791","4,631,013","4,586,276",,,,
				MachineryFurnitureEquipment,"4,449,000","4,431,000","8,241,000","24,169,000","71,910,000","70,986,000","68,918,000","61,821,000","60,303,000","61,346,000","57,376,000","58,713,000","38,306,000","31,876,000","27,226,306","24,655,309","22,113,413","17,153,852","8,028,675",,,
				OtherProperties,,,,,,,,,,,,,,,,,,,"4,268,882",,,
				Leases,"19,277,000","14,915,000","17,769,000","17,769,000","18,025,000","17,984,000","17,854,000","19,253,000","19,092,000","19,272,000","19,208,000",,,,,,,,,,,
			AccumulatedDepreciation,"-48,794,000","-46,428,000","-58,113,000","-64,528,000","-100,901,000","-92,019,000","-87,985,000","-83,915,000","-75,264,000","-66,717,000","-58,997,000","-51,225,000","-40,101,000","-32,491,000","-25,427,230","-18,829,884","-11,731,039","-6,508,920","-3,005,410","-1,376,835","-589,006",
		GoodwillAndOtherIntangibleAssets,,,,"2,357,000","7,775,000","8,482,000","10,182,000","10,611,000","11,032,000","12,031,000","13,123,000","16,262,000","4,875,000","6,412,000",,,,,,,,
			OtherIntangibleAssets,,,,"2,357,000","7,775,000","8,482,000","10,182,000","10,611,000","11,032,000","12,031,000","13,123,000","16,262,000","4,875,000","6,412,000",,,,,,,,
		InvestmentsAndAdvances,"370,938,000","82,412,000","24,242,000",,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"370,938,000","82,412,000","24,242,000",,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"370,938,000","82,412,000","24,242,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"0","110,333,000",,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"0","110,333,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"18,123,000","10,319,000","3,622,000","2,936,000","2,351,000","3,088,000","3,427,000","4,019,000","3,771,000","5,992,000","6,437,000","5,346,000","7,443,000","5,867,000","13,981,908","12,134,825","15,393,081","17,507,031","20,396,319","232,225","178,898",
TotalLiabilitiesNetMinorityInterest,"102,658,000","80,645,000","132,131,000","128,615,000","203,250,000","229,040,000","247,950,000","162,567,000","146,567,000","186,347,000","161,711,000","123,699,000","151,129,000","102,350,000","98,588,934","79,642,009","46,749,977","12,838,346","7,500,032","3,927,604","4,173,440","5,721,373"
	CurrentLiabilities,"44,967,000","29,918,000","72,327,000","63,879,000","49,896,000","67,362,000","70,744,000","29,914,000","14,360,000","36,866,000","20,687,000","47,199,000","30,289,000","36,001,000","25,426,763","17,786,166","5,929,077","9,435,222","5,835,246","1,616,078","1,221,533",
		PayablesAndAccruedExpenses,"26,824,000","18,013,000","34,367,000","20,253,000","20,375,000","44,366,000","26,055,000","6,641,000","5,294,000","10,680,000","15,884,000","46,789,000","30,058,000","22,947,000","10,275,256","6,288,957","3,023,467","4,923,419","2,949,830","915,540","866,414",
			Payables,"6,043,000","6,192,000","1,599,000","15,051,000","14,158,000","34,766,000","23,026,000","3,884,000","2,363,000","5,017,000","9,677,000","12,936,000","26,922,000","3,165,000","8,300,783","4,988,586","1,741,981","4,010,513","2,329,426","915,540","866,414",
				AccountsPayable,"6,043,000","6,192,000","1,599,000","5,977,000","2,078,000","2,844,000","3,721,000","3,884,000","2,363,000",,,"12,936,000","26,922,000","3,165,000","8,300,783","4,988,586","1,741,981","4,010,513","2,329,426","915,540","866,414",
				OtherPayable,,,,"9,074,000","12,080,000","31,922,000","19,305,000",,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"20,781,000","11,821,000","32,768,000","5,202,000","6,217,000","9,600,000","3,029,000","2,757,000","2,931,000","5,663,000","6,207,000","33,853,000","3,136,000","19,782,000","1,974,473","1,300,371","1,281,486","912,906","620,404",,,
		CurrentProvisions,,,,,,,"567,000","482,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"14,329,000","8,622,000","5,255,000","4,820,000","5,118,000","4,792,000","4,205,000","3,087,000","4,280,000",,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"3,814,000","3,283,000","4,000,000","3,518,000","2,978,000","2,492,000","2,056,000","1,664,000","1,313,000","22,340,000","717,000","410,000","231,000",,,,"43,874","4,511,803","499,387","480,538","355,119",
			CurrentDebt,,,,,,,,,,"21,342,000",,"410,000","231,000",,,,"43,874","4,511,803","499,387","480,538","355,119",
				CurrentNotesPayable,,,,,,,,,"0","3,560,000",,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,"17,782,000",,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"3,814,000","3,283,000","4,000,000","3,518,000","2,978,000","2,492,000","2,056,000","1,664,000","1,313,000","998,000","717,000",,,,,,,,,,,
		CurrentDeferredLiabilities,,"0","1,110,000","35,288,000","21,425,000","15,238,000","37,861,000","15,453,000","3,473,000","3,846,000","4,086,000",,,"13,054,000","15,151,507","11,497,209","2,861,736",,"2,386,029",,,
			CurrentDeferredRevenue,,"0","1,110,000","35,288,000","21,425,000","15,238,000","37,861,000","15,453,000","3,473,000","3,846,000","4,086,000",,,"13,054,000","15,151,507","11,497,209","2,861,736",,"2,386,029",,,
		OtherCurrentLiabilities,,,"27,595,000",,,"474,000",,"2,587,000",,,,,,,,,,,,"220,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"57,691,000","50,727,000","59,804,000","64,736,000","153,354,000","161,678,000","177,206,000","132,653,000","132,207,000","149,481,000","141,024,000","76,500,000","120,840,000","66,349,000","73,162,171","61,855,843","40,820,900","3,403,124","1,664,786","2,311,526","2,951,907",
		LongTermDebtAndCapitalLeaseObligation,"45,613,000","49,426,000","57,748,000","61,748,000","65,267,000","68,245,000","70,738,000","72,794,000","89,156,000","103,174,000","133,818,000","62,657,000",,,,,,"45,737","402,092","960,517","2,158,784",
			LongTermDebt,,,,,,,,,"14,698,000","27,403,000","57,049,000",,,,,,,,,"960,517","2,158,784",
			LongTermCapitalLeaseObligation,"45,613,000","49,426,000","57,748,000","61,748,000","65,267,000","68,245,000","70,738,000","72,794,000","74,458,000","75,771,000","76,769,000","62,657,000",,,,,,"45,737","402,092",,,
		NonCurrentDeferredLiabilities,,"0","1,067,000","2,167,000","88,087,000","93,433,000","101,576,000","47,404,000","41,434,000","44,643,000","564,000","534,000",,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,"0","534,000",,,,,,,,,,
			NonCurrentDeferredRevenue,,"0","1,067,000","2,167,000","87,617,000","93,064,000","101,329,000","47,282,000","41,434,000","44,643,000","564,000",,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,"0","4,892,000","12,455,000","1,617,000","1,664,000","6,642,000",,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,"53,922,000","51,808,000","49,776,871","29,092,228","25,776,104",,,,,
		OtherNonCurrentLiabilities,"12,078,000","1,301,000","989,000","821,000",,,,,,,,"13,309,000","66,918,000","14,541,000","23,385,300","32,763,615","15,044,796","3,357,387","1,262,694","1,351,009","793,123",
TotalEquityGrossMinorityInterest,"1,071,465,000","606,258,000","207,144,000","40,395,000","53,542,000","47,345,000","91,857,000","98,639,000","10,562,000","80,015,000","74,567,000","117,632,000","336,377,000","366,115,000","99,540,340","126,722,986","183,148,132","242,051,701","269,473,678","148,784,325","4,352,400","-4,068,283"
	StockholdersEquity,"1,071,465,000","606,258,000","207,144,000","39,904,000","53,542,000","47,345,000","91,857,000","98,639,000","10,562,000","80,015,000","74,567,000","117,632,000","336,377,000","366,115,000","99,540,340","126,722,986","183,148,132","242,051,701","269,473,678","148,784,325","4,352,400","-4,068,283"
		CapitalStock,"5,000","5,000","4,000","24,000","24,000","22,000","22,000","22,000","15,000","12,000","10,000","8,000","8,000","6,000","3,862","2,972","2,867","2,775","2,759","2,268","18,252,060",
			PreferredStock,"0","0",,"0","0","0","0","0","0","0","0",,,,,,,,,,"18,251,949",
			CommonStock,"5,000","5,000","4,000","24,000","24,000","22,000","22,000","22,000","15,000","12,000","10,000","8,000","8,000","6,000","3,862","2,972","2,867","2,775","2,759","2,268","111",
		AdditionalPaidInCapital,"2,173,154,000","2,106,960,000","1,698,543,000","1,441,715,000","1,430,917,000","1,312,656,000","1,293,840,000","1,281,426,000","1,108,625,000","1,087,228,000","961,269,000","859,374,000","838,913,000","723,363,000","368,932,934","319,539,956","315,861,773","300,887,917","300,649,789","177,373,030","1,055,328",
		RetainedEarnings,"-1,102,997,000","-1,500,552,000","-1,490,187,000","-1,398,736,000","-1,376,220,000","-1,268,241,000","-1,207,733,000","-1,188,298,000","-1,079,751,000","-989,121,000","-864,587,000","-718,936,000","-479,451,000","-334,171,000","-245,892,203","-168,806,515","-107,525,478","-60,403,665","-27,573,727","-20,691,003","-14,329,033","-4,091,083"
		TreasuryStock,,,,,,,,"0","23,070,000","23,070,000","23,070,000","23,070,000","23,070,000","23,070,000","23,070,000","23,070,000","23,070,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"1,303,000","-155,000","-1,216,000","-3,099,000","-1,179,000","2,908,000","5,728,000","5,489,000","4,743,000","4,966,000","945,000","256,000","-23,000","-13,000","-434,253","-943,427","-2,121,030","1,564,674","-3,605,143","-7,899,970","-625,955",
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"22,800"
	MinorityInterest,,,,"491,000",,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,071,465,000","606,258,000","207,144,000","39,904,000","53,542,000","47,345,000","91,857,000","98,639,000","25,260,000","107,418,000","131,616,000","117,632,000","336,377,000","366,115,000","99,540,340","126,722,986","183,148,132","242,051,701","269,473,678","149,744,842","6,511,184","-4,068,283"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,"18,251,949",
CommonStockEquity,"1,071,465,000","606,258,000","207,144,000","39,904,000","53,542,000","47,345,000","91,857,000","98,639,000","10,562,000","80,015,000","74,567,000","117,632,000","336,377,000","366,115,000","99,540,340","126,722,986","183,148,132","242,051,701","269,473,678","148,784,325","-13,899,549","-4,068,283"
CapitalLeaseObligations,"49,427,000","52,709,000","61,748,000","65,266,000","68,245,000","70,737,000","72,794,000","74,458,000","75,771,000","76,769,000","77,486,000","62,657,000",,,,,,"45,737","402,092",,,
NetTangibleAssets,"1,071,465,000","606,258,000","207,144,000","37,547,000","45,767,000","38,863,000","81,675,000","88,028,000","-470,000","67,984,000","61,444,000","101,370,000","331,502,000","359,703,000","99,540,340","126,722,986","183,148,132","242,051,701","269,473,678","148,784,325","4,352,400","-4,068,283"
WorkingCapital,"714,967,000","430,807,000","208,953,000","56,010,000","124,942,000","114,534,000","178,066,000","141,245,000","45,900,000","119,940,000","100,586,000","69,784,000","378,959,000","363,685,000","109,081,281","123,449,795","152,846,479","183,874,430","227,473,578","146,598,366","4,352,027",
InvestedCapital,"1,071,465,000","606,258,000","207,144,000","39,904,000","53,542,000","47,345,000","91,857,000","98,639,000","25,260,000","128,760,000","131,616,000","118,042,000","336,608,000","366,115,000","99,540,340","126,722,986","183,192,006","246,563,504","269,973,065","150,225,380","-11,385,646","-4,068,283"
TangibleBookValue,"1,071,465,000","606,258,000","207,144,000","37,547,000","45,767,000","38,863,000","81,675,000","88,028,000","-470,000","67,984,000","61,444,000","101,370,000","331,502,000","359,703,000","99,540,340","126,722,986","183,148,132","242,051,701","269,473,678","148,784,325","-13,899,549","-4,068,283"
TotalDebt,"49,427,000","52,709,000","61,748,000","65,266,000","68,245,000","70,737,000","72,794,000","74,458,000","90,469,000","125,514,000","134,535,000","63,067,000","231,000",,,,"43,874","4,557,540","901,479","1,441,055","2,513,903",
NetDebt,,,,,,,,,,,"57,049,000",,,,,,,,,,,
ShareIssued,"50,170,953","49,422,991","39,280,687","24,340,080","24,287,117","22,032,164","21,881,624","21,747,645","14,909,281","12,451,580","9,581,389","7,710,010","7,384,400","5,777,140","3,549,057","2,656,641","2,555,902","2,758,504","2,758,504","2,268,831","2,268,381","2,268,381"
OrdinarySharesNumber,"50,170,953","49,422,991","39,280,687","24,340,080","24,287,117","22,032,164","21,881,624","21,747,645","14,609,281","12,151,580","9,281,389","7,410,010","7,384,400","5,777,140","3,549,057","2,656,641","2,555,902","2,758,504","2,758,504","2,268,831","2,268,381","2,268,381"
TreasurySharesNumber,,,,,,,,,"300,000","300,000","300,000","300,000",,,,,,,,,,
