name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,09/30/2000,06/30/2000,03/31/2000
OtherIncomeExpense,"5,243,000,000","1,302,000,000","-2,407,000,000","2,680,000,000","3,668,000,000","2,334,000,000","-5,257,000,000","3,988,000,000","4,057,000,000","3,603,000,000","-15,871,000,000","4,022,000,000","4,132,000,000","4,038,000,000","4,950,000,000","2,613,000,000","2,692,000,000","1,527,000,000","-1,538,000,000","-3,137,000,000","4,061,000,000","355,000,000","-4,861,000,000","4,308,000,000","-555,000,000","-2,172,000,000","-766,000,000","1,308,000,000","3,915,000,000","-1,209,000,000","5,133,000,000","981,000,000","-5,311,000,000","-370,000,000","2,260,000,000","1,120,000,000","1,218,000,000","275,000,000","-10,294,000,000","-356,000,000","1,285,000,000","962,000,000","-5,476,000,000","392,000,000","646,000,000","504,000,000","1,878,000,000","17,050,000,000","19,241,000,000","-422,000,000","-1,460,000,000","-1,858,000,000","-3,819,000,000","-1,353,000,000","3,534,000,000","-439,000,000","-181,000,000","-27,000,000","7,722,000,000","-461,000,000","-1,413,000,000","-194,000,000","-1,746,000,000","-3,525,000,000","-2,864,000,000","-1,377,000,000","-2,933,000,000","-2,508,000,000","-195,000,000","-168,000,000","-1,086,000,000","259,000,000","-194,000,000","-49,000,000",,,,,,
	GainOnSaleOfSecurity,"-3,129,000,000","830,000,000","-3,919,000,000","-65,000,000","25,000,000","102,000,000","-77,000,000","-285,000,000","579,000,000","463,000,000","-1,709,000,000","62,000,000","373,000,000","146,000,000","123,000,000","409,000,000","-430,000,000","51,000,000","1,199,000,000","-3,813,000,000","1,351,000,000","-439,000,000","484,000,000","2,633,000,000","722,000,000","-1,472,000,000","1,636,000,000","-67,000,000","1,433,000,000","-107,000,000","-1,498,000,000","1,068,000,000","453,000,000","139,000,000","-2,983,000,000","1,139,000,000","2,312,000,000","1,375,000,000","-2,810,000,000","975,000,000","1,443,000,000","1,196,000,000","-1,760,000,000","895,000,000","1,509,000,000","50,000,000","1,229,000,000","1,245,000,000","2,551,000,000","3,775,000,000","1,970,000,000","674,000,000","3,279,000,000","1,175,000,000","797,000,000","-157,000,000","162,000,000","172,000,000","2,254,000,000","218,000,000","-774,000,000","143,000,000","192,000,000","272,000,000","389,000,000","141,000,000","-135,000,000","56,000,000","247,000,000","70,000,000","-102,000,000","384,000,000","-106,000,000","64,000,000",,,,,,
	EarningsFromEquityInterest,"11,017,000,000","472,000,000","4,157,000,000","2,745,000,000","3,643,000,000","2,232,000,000","3,083,000,000","4,273,000,000","3,478,000,000","3,140,000,000","4,914,000,000","3,960,000,000","3,759,000,000","3,892,000,000","2,503,000,000","2,204,000,000","3,122,000,000","1,476,000,000","3,332,000,000","676,000,000","3,020,000,000","1,053,000,000",,"1,633,000,000","1,171,000,000","805,000,000","903,000,000","582,000,000","354,000,000","520,000,000",,,,,,,,,,,,,,,,"463,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,"-322,000,000","53,000,000","-11,859,000,000","-748,000,000","-121,000,000","240,000,000","-16,219,000,000","-3,014,000,000","-3,773,000,000","-303,000,000","-15,548,000,000","-105,000,000","-1,376,000,000","-47,000,000","-8,440,000,000","-122,000,000",,"513,000,000","-4,346,000,000","-18,000,000","-1,780,000,000","49,000,000","-4,010,000,000","39,000,000","-85,000,000","12,000,000","6,225,000,000","-470,000,000","-6,623,000,000","-425,000,000","460,000,000","-129,000,000","-1,685,000,000","-1,027,000,000","-12,283,000,000","-1,446,000,000","-261,000,000","-480,000,000","-6,808,000,000","-421,000,000","-216,000,000","38,000,000","-4,665,000,000","4,127,000,000","-7,067,000,000","-9,012,000,000","-5,865,000,000","-58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,"-54,000,000","136,000,000","10,877,000,000","591,000,000","124,000,000","13,000,000","14,701,000,000","3,014,000,000","3,773,000,000","303,000,000","15,548,000,000","105,000,000","1,376,000,000","47,000,000","8,440,000,000","122,000,000",,"513,000,000","2,489,000,000","18,000,000","1,023,000,000","49,000,000","4,010,000,000","39,000,000","61,000,000","12,000,000","-6,504,000,000","470,000,000","6,623,000,000","425,000,000","-32,000,000","129,000,000","1,685,000,000","1,027,000,000","12,290,000,000","1,446,000,000","261,000,000","480,000,000","6,686,000,000","421,000,000","140,000,000","38,000,000","4,665,000,000","4,127,000,000","7,067,000,000","9,012,000,000","5,865,000,000","58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,"-6,000,000","19,000,000","117,000,000","14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,"64,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,"-110,000,000","-64,000,000","-817,000,000","-143,000,000","-9,000,000","227,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,"91,000,000","-173,000,000","-6,300,000,000","-482,000,000","-98,000,000","25,000,000","105,000,000","-514,000,000","-67,000,000","84,000,000","248,000,000","271,000,000","590,000,000","-108,000,000","0","755,000,000","0","-259,000,000","-4,629,000,000","42,000,000","-717,000,000","-1,505,000,000","474,000,000","793,000,000","2,383,000,000","-1,622,000,000","-1,220,000,000","383,000,000","859,000,000","-84,000,000","631,000,000","110,000,000","591,000,000","-73,000,000","-591,000,000","115,000,000","103,000,000","246,000,000","95,000,000","-82,000,000","-184,000,000","-47,000,000","5,314,000,000","11,678,000,000","23,757,000,000","4,815,000,000","2,435,000,000","-2,474,000,000","-5,563,000,000","-2,528,000,000","2,737,000,000","-282,000,000","-343,000,000","-199,000,000","5,468,000,000","-679,000,000","-639,000,000","-337,000,000","-1,938,000,000","-3,797,000,000","-3,253,000,000","-1,518,000,000","-2,798,000,000","-2,564,000,000","-442,000,000","-238,000,000","-984,000,000","-125,000,000","-88,000,000","-113,000,000",,,,,,
PretaxIncome,"37,315,000,000","-27,814,000,000","20,501,000,000","19,345,000,000","25,283,000,000","24,798,000,000","2,093,000,000","28,246,000,000","36,651,000,000","32,120,000,000","20,703,000,000","20,037,000,000","17,405,000,000","28,552,000,000","27,159,000,000","17,471,000,000","22,779,000,000","12,742,000,000","9,935,000,000","5,060,000,000","37,732,000,000","3,550,000,000","-5,723,000,000","26,138,000,000","25,781,000,000","19,978,000,000","19,135,000,000","30,783,000,000","21,149,000,000","23,985,000,000","30,078,000,000","26,281,000,000","15,742,000,000","18,541,000,000","19,735,000,000","28,075,000,000","26,753,000,000","30,002,000,000","23,955,000,000","25,926,000,000","27,077,000,000","21,258,000,000","14,651,000,000","22,149,000,000","29,061,000,000","14,707,000,000","5,492,000,000","9,218,000,000","2,682,000,000","6,834,000,000","10,324,000,000","20,123,000,000","24,414,000,000","28,050,000,000","24,543,000,000","17,894,000,000","17,459,000,000","13,356,000,000","19,556,000,000","12,500,000,000","14,332,000,000","15,094,000,000","14,849,000,000","14,588,000,000","12,138,000,000","11,960,000,000","6,818,000,000","7,911,000,000","6,197,000,000","9,089,000,000","7,671,000,000","7,224,000,000","7,012,000,000","105,000,000",,,,,,
TaxProvision,"4,826,000,000","-7,529,000,000","4,026,000,000","3,728,000,000","4,601,000,000","5,539,000,000","-710,000,000","6,337,000,000","7,593,000,000","6,993,000,000","3,283,000,000","4,081,000,000","2,618,000,000","6,297,000,000","8,842,000,000","3,486,000,000","5,198,000,000","3,181,000,000","2,149,000,000","790,000,000","8,724,000,000","950,000,000","-53,000,000","5,716,000,000","7,090,000,000","4,818,000,000","4,555,000,000","7,481,000,000","6,434,000,000","6,293,000,000","7,094,000,000","7,415,000,000","4,900,000,000","4,437,000,000","5,848,000,000","6,729,000,000","5,805,000,000","7,738,000,000","6,541,000,000","5,096,000,000","6,366,000,000","4,658,000,000","2,002,000,000","4,964,000,000","6,068,000,000","3,050,000,000","-4,567,000,000","2,577,000,000","-89,000,000","190,000,000","3,644,000,000","6,007,000,000","8,314,000,000","7,793,000,000","7,180,000,000","5,375,000,000","5,808,000,000","4,156,000,000","5,976,000,000","3,759,000,000","4,539,000,000","4,629,000,000","4,744,000,000","4,162,000,000","3,698,000,000","3,456,000,000","2,366,000,000","2,233,000,000","1,974,000,000","2,788,000,000","2,310,000,000","2,325,000,000","2,139,000,000","35,000,000",,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,000,000","-709,000,000","0","11,000,000","-41,000,000","47,000,000","50,000,000","63,000,000","13,000,000","24,000,000","-440,000,000","-67,000,000",,,,,,,,,,,,,,
NetIncomeCommonStockholders,"22,852,000,000","-19,145,000,000","13,239,000,000","12,020,000,000","16,738,000,000","15,468,000,000","1,463,000,000","17,769,000,000","23,080,000,000","19,306,000,000","11,840,000,000","11,489,000,000","10,716,000,000","17,199,000,000","16,565,000,000","10,188,000,000","13,256,000,000","6,663,000,000","5,408,000,000","1,636,000,000","23,222,000,000","2,172,000,000","-4,703,000,000","19,255,000,000","18,422,000,000","14,121,000,000","13,832,000,000","22,019,000,000","13,604,000,000","16,677,000,000","21,933,000,000","18,249,000,000","10,868,000,000","12,829,000,000","13,265,000,000","19,721,000,000","19,738,000,000","20,501,000,000","15,403,000,000","19,621,000,000","19,661,000,000","15,768,000,000","12,046,000,000","16,524,000,000","22,000,000,000","11,190,000,000","12,047,000,000","8,303,000,000","2,638,000,000","6,701,000,000","6,264,000,000","13,758,000,000","15,507,000,000","19,418,000,000","16,850,000,000","13,135,000,000","11,549,000,000","9,130,000,000","13,082,000,000","8,432,000,000","9,040,000,000","9,004,000,000","8,233,000,000","9,003,000,000","7,609,000,000","7,430,000,000","4,207,000,000","5,039,000,000","3,952,000,000","5,813,000,000","5,066,000,000","4,551,000,000","4,402,000,000","102,000,000",,,,,,
	NetIncome,"22,852,000,000","-19,145,000,000","13,239,000,000","12,020,000,000","16,738,000,000","15,468,000,000","1,463,000,000","17,769,000,000","23,080,000,000","19,306,000,000","11,840,000,000","11,489,000,000","10,716,000,000","17,199,000,000","16,565,000,000","10,188,000,000","13,256,000,000","6,663,000,000","5,408,000,000","1,636,000,000","23,222,000,000","2,172,000,000","-4,703,000,000","19,255,000,000","18,422,000,000","14,121,000,000","13,832,000,000","22,019,000,000","13,604,000,000","16,677,000,000","21,933,000,000","18,249,000,000","10,868,000,000","12,829,000,000","13,265,000,000","19,721,000,000","19,738,000,000","20,501,000,000","15,403,000,000","19,621,000,000","19,661,000,000","15,768,000,000","12,046,000,000","16,524,000,000","22,000,000,000","11,190,000,000","12,047,000,000","8,303,000,000","2,638,000,000","6,701,000,000","6,264,000,000","13,758,000,000","15,507,000,000","19,418,000,000","16,850,000,000","13,135,000,000","11,549,000,000","9,130,000,000","13,082,000,000","8,432,000,000","9,040,000,000","9,004,000,000","8,233,000,000","9,003,000,000","7,609,000,000","7,430,000,000","4,207,000,000","5,039,000,000","3,952,000,000","5,813,000,000","5,066,000,000","4,551,000,000","4,402,000,000","102,000,000",,,,,,
		NetIncomeIncludingNoncontrollingInterests,"32,489,000,000","-20,285,000,000","16,475,000,000","15,617,000,000","20,682,000,000","19,259,000,000","2,803,000,000","21,909,000,000","29,058,000,000","25,127,000,000","17,420,000,000","15,956,000,000","14,787,000,000","22,255,000,000","18,317,000,000","13,985,000,000","17,581,000,000","9,561,000,000","7,786,000,000","4,270,000,000","29,008,000,000","2,600,000,000","-5,670,000,000","20,422,000,000","18,691,000,000","15,160,000,000","14,580,000,000","23,302,000,000","14,715,000,000","17,692,000,000","22,984,000,000","18,866,000,000","10,842,000,000","14,104,000,000","13,887,000,000","21,346,000,000","20,948,000,000","22,264,000,000","17,414,000,000","20,830,000,000","20,711,000,000","16,600,000,000","12,649,000,000","17,185,000,000","22,993,000,000","11,657,000,000","10,059,000,000","6,641,000,000","2,771,000,000","6,644,000,000","6,680,000,000","14,116,000,000","16,100,000,000","20,257,000,000","17,292,000,000","13,228,000,000","11,651,000,000","9,189,000,000","13,621,000,000","8,694,000,000","9,743,000,000","10,402,000,000","10,092,000,000","10,402,000,000","8,880,000,000","8,571,000,000","4,695,000,000","5,678,000,000","4,223,000,000","6,301,000,000","5,361,000,000","4,899,000,000","4,873,000,000","70,000,000",,,,,,
			NetIncomeContinuousOperations,"32,489,000,000","-20,285,000,000","16,475,000,000","15,617,000,000","20,682,000,000","19,259,000,000","2,803,000,000","21,909,000,000","29,058,000,000","25,127,000,000","17,420,000,000","15,956,000,000","14,787,000,000","22,255,000,000","18,317,000,000","13,985,000,000","17,581,000,000","9,561,000,000","7,786,000,000","4,270,000,000","29,008,000,000","2,600,000,000","-5,670,000,000","20,422,000,000","18,691,000,000","15,160,000,000","14,580,000,000","23,302,000,000","14,715,000,000","17,692,000,000","22,984,000,000","18,866,000,000","10,842,000,000","14,104,000,000","13,887,000,000","21,346,000,000","20,948,000,000","22,264,000,000","17,414,000,000","20,830,000,000","20,711,000,000","16,600,000,000","12,649,000,000","17,185,000,000","22,993,000,000","11,657,000,000","10,059,000,000","6,641,000,000","2,771,000,000","6,644,000,000","6,680,000,000","14,116,000,000","16,100,000,000","20,257,000,000","17,434,000,000","11,810,000,000","11,651,000,000","9,211,000,000","13,539,000,000","8,788,000,000","9,843,000,000","10,528,000,000","10,118,000,000","10,450,000,000","8,000,000,000","8,437,000,000","4,209,000,000","5,678,000,000","4,223,000,000","6,301,000,000","5,361,000,000","4,899,000,000","4,873,000,000","70,000,000",,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0",,"0","0","0",,"0","0","0","0","0","0",,,,,,
		MinorityInterests,"-9,637,000,000","1,140,000,000","-3,236,000,000","-3,597,000,000","-3,944,000,000","-3,791,000,000","-1,340,000,000","-4,140,000,000","-5,978,000,000","-5,821,000,000","-5,580,000,000","-4,467,000,000","-4,071,000,000","-5,056,000,000","-1,752,000,000","-3,797,000,000","-4,325,000,000","-2,898,000,000","-2,378,000,000","-2,634,000,000","-5,786,000,000","-428,000,000","967,000,000","-1,167,000,000","-269,000,000","-1,039,000,000","-748,000,000","-1,283,000,000","-1,111,000,000","-1,015,000,000","-1,051,000,000","-617,000,000","26,000,000","-1,275,000,000","-622,000,000","-1,625,000,000","-1,210,000,000","-1,763,000,000","-2,011,000,000","-1,209,000,000","-1,050,000,000","-832,000,000","-603,000,000","-661,000,000","-993,000,000","-467,000,000","1,988,000,000","1,662,000,000","-133,000,000","57,000,000","-416,000,000","-358,000,000","-593,000,000","-839,000,000","-442,000,000","-93,000,000","-102,000,000","-59,000,000","-539,000,000","-262,000,000","-703,000,000","-1,398,000,000","-1,859,000,000","-1,399,000,000","-1,271,000,000","-1,141,000,000","-488,000,000","-639,000,000","-271,000,000","-488,000,000","-295,000,000","-348,000,000","-471,000,000","32,000,000",,,,,,
	OtherunderPreferredStockDividend,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"22,852,000,000","-19,145,000,000","13,239,000,000","12,020,000,000","16,738,000,000","15,468,000,000","1,463,000,000","17,769,000,000","23,080,000,000","19,306,000,000","11,840,000,000","11,489,000,000","10,716,000,000","17,199,000,000","16,565,000,000","10,188,000,000","13,256,000,000","6,663,000,000","5,408,000,000","1,636,000,000","23,222,000,000","2,172,000,000",,"19,255,000,000","18,422,000,000","14,121,000,000","13,832,000,000","22,019,000,000","13,604,000,000","16,677,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BasicEPS,,"-15.8",,"9.9",,"12.8",,"14.7",,"15.9",,"9.489",,"14.2",,"8.4",,"5.5",,"1.3",,"1.8",,"16.5",,"12.1",,"18.9",,"14.538",,"16.154",,"11.385",,"17.538",,"18.154",,"17.385",,"14",,"14.692",,"9.923",,"7.385",,"6.154",,"12.231",,"17.231",,"11.949","9.595","9.625",,"9.433","8.846","8.846",,"16.154","7.308","7.308",,"2.692","4.615","4.615",,"4.608","2.305","2.305","3.073","4.225","4.225","6.809","3.184","3.184"
DilutedEPS,,"-15.8",,"9.9",,"12.8",,"14.7",,"15.9",,"9.4",,"14.2",,"8.4",,"5.5",,"1.3",,"1.8",,"16.5",,"12",,"17.6",,"14.462",,"15.231",,"11.308",,"16.923",,"18",,"17.231",,"13.769",,"14.615",,"9.923",,"6.692",,"3.846",,"12.231",,"17.231",,"11.949","9.595","9.625",,"9.433","8.846","8.846",,"16.154","7.308","7.308",,"2.692","4.615","4.615",,"4.608","2.305","2.305","3.073","4.225","4.225","6.809","3.184","3.184"
BasicAverageShares,,"1,211,708,861",,"1,214,141,414",,"1,208,437,500",,"1,208,775,510",,"1,214,213,836",,"1,210,712,096",,"1,211,197,183",,"1,212,857,143",,"1,211,454,545",,"1,258,461,538",,"1,206,666,667",,"1,166,969,697",,"1,167,024,793",,"1,165,026,455",,"1,147,095,238",,"1,129,700,000",,"1,126,871,622",,"1,124,442,982",,"1,129,292,373",,"1,128,641,593",,"1,126,285,714",,"1,124,670,157",,"1,127,674,419",,"1,124,364,583",,"1,088,912,500",,"1,124,867,925",,"1,126,937,500",,"1,127,126,000","1,127,131,707","1,127,131,707",,"1,151,247,195","1,127,131,707","1,110,783,185",,"1,127,131,200","1,127,131,200","1,105,611,711",,"1,030,037,843","1,127,131,200","1,158,664,459",,"1,009,795,806","1,127,131,200","1,176,600,442","1,090,731,200","1,090,731,200","1,132,901,866","842,862,481","894,400,000","1,180,400,000"
DilutedAverageShares,,"1,211,708,861",,"1,214,141,414",,"1,208,437,500",,"1,208,775,510",,"1,214,213,836",,"1,222,234,043",,"1,211,197,183",,"1,212,857,143",,"1,211,454,545",,"1,258,461,538",,"1,206,666,667",,"1,166,969,697",,"1,176,750,000",,"1,251,079,545",,"1,153,196,809",,"1,198,166,667",,"1,134,537,415",,"1,165,331,818",,"1,138,944,444",,"1,138,718,750",,"1,145,162,011",,"1,130,589,474",,"1,127,674,419",,"1,240,678,161",,"1,742,260,000",,"1,124,867,925",,"1,126,937,500",,"1,127,126,000","1,127,131,707","1,127,131,707",,"1,151,247,195","1,127,131,707","1,110,783,185",,"1,127,131,200","1,127,131,200","1,105,611,711",,"1,030,037,843","1,127,131,200","1,158,664,459",,"1,009,795,806","1,127,131,200","1,176,600,442","1,090,731,200","1,090,731,200","1,132,901,866","842,862,481","894,400,000","1,180,400,000"
TotalOperatingIncomeAsReported,"35,052,000,000","-26,305,000,000","17,858,000,000","19,202,000,000","24,297,000,000","24,841,000,000","-3,601,000,000","24,289,000,000","32,358,000,000","29,218,000,000","15,713,000,000","16,448,000,000","13,874,000,000","25,435,000,000","25,763,000,000","16,322,000,000","22,051,000,000","13,057,000,000","7,552,000,000","8,933,000,000","35,390,000,000","5,153,000,000",,"24,096,000,000","27,451,000,000","24,817,000,000","18,497,000,000","31,547,000,000","19,172,000,000","27,569,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"2,763,231,000,000","581,807,000,000","709,197,000,000","715,107,000,000","757,120,000,000","692,738,000,000","813,198,000,000","748,429,000,000","646,643,000,000","592,033,000,000","580,228,000,000","562,670,000,000","569,778,000,000","556,750,000,000","545,083,000,000","468,403,000,000","443,379,000,000","400,733,000,000","470,541,000,000","487,542,000,000","527,622,000,000","473,088,000,000","711,236,000,000","735,380,000,000","686,671,000,000","616,248,000,000","719,010,000,000","693,133,000,000","700,574,000,000","668,002,000,000","734,655,000,000","648,643,000,000","652,884,000,000","649,841,000,000","611,136,000,000","613,415,000,000","616,723,000,000","557,241,000,000","449,858,000,000","462,035,000,000","470,201,000,000","416,480,000,000","430,536,000,000","335,812,000,000","275,276,000,000","212,101,000,000","296,915,000,000","417,398,000,000","414,746,000,000","323,989,000,000","315,020,000,000","285,015,000,000","258,368,000,000","247,390,000,000","266,512,000,000","253,228,000,000","239,825,000,000","207,958,000,000","208,257,000,000","203,876,000,000","172,999,000,000","152,700,000,000","155,632,000,000","132,940,000,000","126,738,000,000","109,140,000,000","106,355,000,000","94,488,000,000","89,353,000,000","88,213,000,000","88,829,000,000","77,558,000,000","69,534,000,000","62,008,000,000",,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"22,852,000,000","-19,145,000,000","13,239,000,000","12,020,000,000","16,738,000,000","15,468,000,000","1,463,000,000","17,769,000,000","23,080,000,000","19,306,000,000","11,840,000,000","11,489,000,000","10,716,000,000","17,199,000,000","16,565,000,000","10,188,000,000","13,256,000,000","6,663,000,000","5,408,000,000","1,636,000,000","23,222,000,000","2,172,000,000","-4,703,000,000","19,255,000,000","18,422,000,000","14,121,000,000","13,832,000,000","22,019,000,000","13,604,000,000","16,677,000,000","21,933,000,000","18,249,000,000","10,868,000,000","12,829,000,000","13,265,000,000","19,721,000,000","19,738,000,000","20,501,000,000","15,403,000,000","19,621,000,000","19,661,000,000","15,768,000,000","12,046,000,000","16,524,000,000","22,000,000,000","11,190,000,000","12,047,000,000","8,303,000,000","2,638,000,000","6,701,000,000","6,264,000,000","13,758,000,000","15,507,000,000","19,418,000,000","16,850,000,000","13,135,000,000","11,549,000,000","9,130,000,000","13,082,000,000","8,432,000,000","9,040,000,000","9,004,000,000","8,233,000,000","9,003,000,000","7,609,000,000","7,430,000,000","4,207,000,000","5,039,000,000","3,952,000,000","5,813,000,000","5,066,000,000","4,551,000,000","4,402,000,000","102,000,000",,,,,,
NormalizedIncome,"25,576,322,149.27","-19,750,326,454.304","16,388,384,176.382","12,072,473,765.831","16,717,549,499.664","15,388,783,208.323","1,520,750,000","17,990,060,150.11","22,620,951,624.785","18,943,801,961.395","13,277,993,527.508","11,439,627,738.683","10,399,105,372.02","17,085,199,565.705","16,482,044,405.17","9,860,608,036.174","13,587,877,167.567","6,624,731,988.699","4,468,350,880.725","4,853,689,723.32","22,183,364,147.143","2,493,521,126.761","-876,765,507.601","17,197,798,760.425","17,898,556,301.152","15,238,004,705.176","12,585,442,383.068","22,069,717,408.959","12,606,950,730.531","16,755,926,162.185","18,320,879,247.29","17,819,721,509.836","15,117,468,936.603","13,046,558,060.515","15,040,368,685.077","18,953,076,224.399","19,247,049,601.914","20,242,754,816.346","26,374,801,377.583","19,999,420,504.513","18,756,896,812.793","15,208,888,136.231","19,443,217,391.304","16,156,232,154.951","20,976,981,211.934","11,120,249,813.014","14,624,000,000","4,432,805,597.744","6,025,000,000","11,792,400,058.531","8,784,205,346.765","13,325,884,709.039","13,344,638,240.354","18,569,444,741.533","16,286,160,575.317","13,244,840,337.543","11,440,891,746.377","9,011,521,413.597","11,516,786,254.858","8,279,556,960","9,568,871,197.321","8,904,854,975.487","8,102,340,696.343","8,808,602,412.942","7,338,513,923.216","7,329,743,812.709","4,295,151,950.719","4,998,806,851.22","3,783,679,683.718","5,764,472,109.143","5,137,284,317.56","4,290,588,039.867","4,475,664,860.24","59,333,333.333",,,,,,
InterestIncome,"6,367,000,000","1,085,000,000","1,541,000,000","1,804,000,000","1,937,000,000","1,924,000,000","2,197,000,000","2,022,000,000","2,219,000,000","1,288,000,000","1,360,000,000","1,437,000,000","1,294,000,000","1,163,000,000","710,000,000","1,150,000,000","691,000,000","667,000,000","809,000,000","1,091,000,000","657,000,000","421,000,000",,"360,000,000","414,000,000","462,000,000","599,000,000","377,000,000","288,000,000","304,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"15,180,000,000","3,896,000,000","2,324,000,000","4,341,000,000","4,619,000,000","4,301,000,000","-142,000,000","2,053,000,000","1,983,000,000","1,989,000,000","-204,000,000","1,870,000,000","1,895,000,000","2,084,000,000","384,000,000","2,614,000,000","2,655,000,000","2,509,000,000","841,000,000","1,827,000,000","1,485,000,000","2,379,000,000","1,671,000,000","2,626,000,000","2,514,000,000","3,129,000,000","2,075,000,000","2,449,000,000","2,153,000,000","2,679,000,000","2,933,000,000","2,751,000,000","2,917,000,000","2,613,000,000","3,554,000,000","1,460,000,000","2,384,000,000","1,874,000,000","2,113,000,000","1,569,000,000","2,213,000,000","1,433,000,000","1,218,000,000","1,854,000,000","1,690,000,000","2,281,000,000","4,190,000,000","3,048,000,000","4,592,000,000","765,000,000","3,226,000,000","1,392,000,000","2,347,000,000","1,457,000,000","2,837,000,000","1,705,000,000","2,316,000,000","1,606,000,000","2,649,000,000","1,064,000,000","1,759,000,000","1,372,000,000","1,421,000,000","1,067,000,000","1,115,000,000","1,162,000,000","763,000,000","1,151,000,000","1,184,000,000","1,168,000,000","791,000,000","1,255,000,000","1,355,000,000","999,000,000",,,,,,
NetInterestIncome,"-8,813,000,000","-2,811,000,000","-783,000,000","-2,537,000,000","-2,682,000,000","-2,377,000,000","2,339,000,000","-31,000,000","236,000,000","-701,000,000","1,564,000,000","-433,000,000","-601,000,000","-921,000,000","326,000,000","-1,464,000,000","-1,964,000,000","-1,842,000,000","-32,000,000","-736,000,000","-828,000,000","-1,958,000,000","108,000,000","-2,266,000,000","-2,100,000,000","-2,667,000,000","-1,476,000,000","-2,072,000,000","-1,865,000,000","-2,375,000,000","-1,679,000,000","-2,751,000,000","-2,770,000,000","-2,613,000,000","-1,970,000,000","-1,460,000,000","-2,172,000,000","-1,874,000,000","-1,453,000,000","-1,569,000,000","-2,321,000,000","-1,433,000,000","-941,000,000","-1,854,000,000","-1,749,000,000","-2,281,000,000","-4,175,000,000","-3,048,000,000","-4,586,000,000","-765,000,000","-2,821,000,000","-1,392,000,000","-1,979,000,000","-1,457,000,000","-2,283,000,000","-1,705,000,000","-2,066,000,000","-1,606,000,000","-2,267,000,000","-1,064,000,000","-1,591,000,000","-1,372,000,000","-1,062,000,000","-1,067,000,000","-946,000,000","-1,162,000,000","-458,000,000","-1,151,000,000","-1,042,000,000","-1,168,000,000","-453,000,000","-1,385,000,000","-1,225,000,000","-999,000,000",,,,,,
