name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"2,922,125,000","719,587,000","753,914,000","743,264,000","705,360,000","692,605,000","704,322,000","758,427,000","747,905,000","785,052,000","793,090,000","768,338,000","793,842,000","723,126,000","715,241,000","748,370,000","700,165,000","619,551,000","659,557,000","673,086,000","708,650,000","702,346,000","718,984,000","703,895,000","693,881,000","681,396,000","720,092,000","669,852,000","670,417,000","667,763,000","673,900,000","640,295,000","630,692,000","648,591,000","626,978,000","669,897,000","717,108,000","713,430,000","721,928,000","674,794,000","674,165,000","671,420,000","690,479,000","659,896,000","613,084,000","617,211,000","719,988,000","966,137,000","1,054,031,000","1,069,123,000","1,186,644,000","1,172,351,000","1,205,968,000","1,141,797,000","1,132,973,000","1,030,685,000","1,038,220,000","1,052,149,000","688,989,000","466,388,000","437,686,000","745,862,000","636,788,000","567,965,000","538,937,000","622,774,000","506,422,000","457,729,000","423,339,000","471,837,000","379,755,000","371,366,000","392,424,000","420,855,000","403,805,000","335,068,000","346,322,000","514,134,000","349,085,000","329,904,000","343,130,000","411,858,000","342,729,000","301,600,000","314,600,000","289,206,000","260,500,000","247,600,000","248,800,000","269,860,000","227,100,000","212,900,000","179,200,000","176,306,000","167,300,000","147,200,000","148,800,000","162,343,000","122,400,000","119,900,000","111,400,000","100,491,000","92,900,000","88,600,000","89,800,000","96,400,000","103,100,000","106,800,000","91,300,000","92,200,000","85,200,000","77,700,000","81,200,000","79,700,000","76,000,000","68,800,000","67,900,000","64,200,000","56,700,000","61,800,000","60,100,000","58,700,000","63,600,000","62,000,000","59,400,000","53,200,000","56,200,000","52,200,000","51,800,000","51,600,000","55,400,000","56,200,000","52,400,000","47,700,000","34,700,000","32,000,000","34,300,000","34,300,000","29,200,000","23,500,000"
	OperatingRevenue,"2,916,409,000","717,577,000","752,645,000","742,136,000","704,051,000","691,435,000","702,634,000","756,438,000","746,685,000","783,526,000","791,455,000","767,652,000","792,717,000","722,178,000","713,992,000","746,922,000","699,157,000","619,019,000","659,096,000","672,530,000","707,962,000","700,592,000","717,953,000","702,451,000","692,416,000","679,744,000","717,362,000","667,872,000","668,405,000","665,754,000","672,060,000","638,527,000","630,692,000","648,591,000","626,978,000","669,897,000","717,108,000","713,430,000","721,928,000","674,794,000","674,165,000","671,420,000","690,479,000","659,896,000","613,084,000","617,211,000","719,988,000","966,137,000","1,054,031,000","1,015,122,000","1,206,000,000","1,194,757,000","1,236,519,000","1,161,745,000","1,165,920,000","1,053,091,000","1,049,949,000","1,081,556,000","716,236,000","486,093,000","449,706,000","690,831,000","658,278,000","585,516,000","554,927,000","576,483,000","521,166,000","472,721,000","440,150,000","647,289,000","319,036,000","310,346,000","339,720,000","420,855,000","403,805,000","288,435,000","273,200,000","726,798,000","274,015,000","263,951,000","271,489,000","411,804,000","342,800,000","301,600,000","314,600,000","289,200,000","260,500,000","247,600,000","248,800,000","269,800,000","227,100,000","212,900,000","179,200,000","176,300,000","167,300,000","147,200,000","148,800,000","162,400,000","122,400,000","119,900,000","111,400,000","100,500,000","92,900,000","88,600,000","89,800,000","96,400,000","103,100,000","106,800,000","91,300,000","92,200,000","85,200,000","77,700,000","81,200,000","79,700,000","76,000,000","68,800,000","67,900,000","64,200,000","56,700,000","61,800,000","60,100,000","58,700,000","63,600,000","62,000,000","59,400,000","53,200,000","56,200,000","52,200,000","51,800,000","51,600,000","55,400,000","56,200,000","52,400,000","47,700,000","34,700,000","32,000,000","34,300,000","34,300,000","29,200,000","23,500,000"
CostOfRevenue,"1,850,115,000","404,159,000","479,396,000","482,826,000","483,734,000","454,957,000","425,718,000","479,410,000","478,160,000","484,563,000","486,325,000","491,585,000","535,656,000","469,234,000","451,053,000","497,198,000","483,288,000","449,194,000","415,630,000","421,363,000","464,340,000","447,128,000","467,238,000","458,978,000","454,214,000","442,390,000","471,354,000","449,414,000","466,299,000","449,742,000","451,658,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"1,072,010,000","315,428,000","274,518,000","260,438,000","221,626,000","237,648,000","278,604,000","279,017,000","269,745,000","300,489,000","306,765,000","276,753,000","258,186,000","253,892,000","264,188,000","251,172,000","216,877,000","170,357,000","243,927,000","251,723,000","244,310,000","255,218,000","251,746,000","244,917,000","239,667,000","239,006,000","248,738,000","220,438,000","204,118,000","218,021,000","222,242,000","640,295,000","630,692,000","648,591,000","626,978,000","669,897,000","717,108,000","713,430,000","721,928,000","674,794,000","674,165,000","671,420,000","690,479,000","659,896,000","613,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"567,765,000","148,924,000","144,524,000","135,461,000","138,856,000","159,523,000","149,831,000","143,144,000","143,643,000","216,297,000","138,359,000","132,334,000","133,531,000","144,003,000","118,022,000","123,539,000","143,322,000","136,454,000","113,572,000","118,693,000","119,767,000","126,268,000","132,378,000","114,562,000","120,121,000","119,665,000","127,086,000","114,072,000","120,584,000","175,008,000","121,565,000","560,561,000","554,615,000","576,379,000","567,655,000","563,045,000","616,742,000","614,290,000","624,936,000","586,895,000","571,388,000","565,584,000","611,331,000","582,012,000","554,769,000","-645,424,000","1,792,993,000","745,924,000","825,084,000","780,519,000","844,653,000","893,933,000","913,805,000","869,343,000","869,579,000","795,669,000","780,786,000","797,317,000","534,756,000","327,819,000","305,589,000","474,970,000","455,510,000","419,285,000","400,236,000","395,467,000","372,723,000","361,095,000","328,281,000","305,804,000","302,934,000","299,121,000","312,066,000","319,261,000","307,762,000","284,090,000","286,979,000","274,443,000","279,334,000","267,108,000","274,159,000","289,750,000","250,481,000","-55,000,000","-55,400,000","949,921,000","-51,800,000","-49,400,000","-46,500,000","809,675,000","-43,700,000","-42,300,000","-36,700,000","603,247,000","-36,400,000","-32,800,000","-33,000,000","514,812,000","-29,600,000","-29,900,000","-29,300,000","405,467,000","-26,700,000","-21,100,000","-24,700,000","-23,800,000","-23,700,000","-24,300,000","9,200,000","-22,500,000","-20,700,000","-19,100,000","-19,500,000","-38,700,000","-14,200,000","-13,100,000","-13,300,000","-13,100,000","-12,100,000","-13,400,000","-11,400,000",,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"335,815,000","84,564,000","89,591,000","80,762,000","80,898,000","86,208,000","80,741,000","84,841,000","81,644,000","83,156,000","79,221,000","76,470,000","74,711,000","78,719,000","76,167,000","81,839,000","85,874,000","85,983,000","84,259,000","75,561,000","74,664,000","75,584,000","80,321,000","67,334,000","68,907,000","73,402,000","69,606,000","64,890,000","65,208,000","121,083,000","69,472,000","510,776,000","507,969,000","528,313,000","511,362,000","507,659,000","566,242,000","563,111,000","573,250,000","534,521,000","527,140,000","502,383,000","568,387,000","538,174,000","514,350,000","1,604,940,000","195,238,000","322,183,000","377,668,000","326,899,000","366,377,000","430,231,000","446,010,000","404,906,000","415,820,000","368,260,000","379,582,000","406,767,000","318,697,000","209,937,000","191,782,000","354,961,000","347,110,000","313,474,000","300,210,000","308,021,000","278,622,000","259,036,000","245,728,000","219,788,000","225,078,000","217,523,000","235,091,000","240,721,000","226,470,000","202,616,000","213,619,000","201,100,000","206,031,000","197,736,000","199,909,000","210,367,000","185,800,000","170,500,000","176,100,000","162,500,000","147,000,000","138,100,000","137,100,000","160,800,000","129,200,000","120,600,000","100,800,000","102,100,000","93,600,000","82,800,000","84,400,000","97,000,000","71,200,000","68,400,000","62,900,000","57,100,000","54,800,000","58,100,000","53,200,000","57,300,000","59,100,000","59,700,000","7,100,000","52,900,000","50,200,000","44,600,000","46,200,000","26,900,000","48,800,000","44,500,000","44,400,000","41,300,000","36,600,000","39,400,000","40,100,000",,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"335,815,000","84,564,000","89,591,000","80,762,000","80,898,000","86,208,000","80,741,000","84,841,000","81,644,000","83,156,000","79,221,000","76,470,000","74,711,000","78,719,000","76,167,000","81,839,000","85,874,000","85,983,000","84,259,000","75,561,000","74,664,000","75,584,000","80,321,000","67,334,000","68,907,000","73,402,000","69,606,000","64,890,000","65,208,000","121,083,000","69,472,000","365,641,000","338,144,000","367,996,000","363,087,000","347,268,000","385,486,000","388,218,000","385,838,000","368,689,000","342,438,000","334,964,000","390,727,000","363,786,000","341,886,000","634,976,000","195,238,000","322,183,000","377,668,000","326,899,000","366,377,000","430,231,000","446,010,000","404,906,000","415,820,000","368,260,000","379,582,000","406,767,000","318,697,000","209,937,000","191,782,000","354,961,000","347,110,000","313,474,000","300,210,000","308,021,000","278,622,000","259,036,000","245,728,000","219,788,000","225,078,000","217,523,000","235,091,000","240,721,000","226,470,000","202,616,000","213,619,000","201,100,000","206,031,000","197,736,000","199,909,000","210,367,000","185,800,000","170,500,000","176,100,000","162,500,000","147,000,000","138,100,000","137,100,000","160,800,000","129,200,000","120,600,000","100,800,000","102,100,000","93,600,000","82,800,000","84,400,000","97,000,000","71,200,000","68,400,000","62,900,000","57,100,000","54,800,000","51,900,000","53,200,000","57,300,000","59,100,000","59,700,000",,"52,900,000","50,200,000","44,600,000","46,200,000","40,100,000","44,200,000","40,100,000","40,100,000","36,900,000","32,300,000","35,100,000","35,900,000",,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302,492,000","270,262,000","299,345,000","263,220,000","269,997,000","311,747,000","311,503,000","309,180,000","295,883,000","268,787,000","267,270,000","287,657,000","287,559,000","268,812,000","237,127,000","195,238,000","322,183,000","377,668,000","326,899,000","366,377,000","430,231,000","446,010,000","404,906,000","415,820,000","368,260,000","379,582,000","406,767,000","318,697,000","209,937,000","191,782,000","354,961,000","347,110,000","313,474,000","300,210,000","308,021,000","278,622,000","259,036,000","245,728,000","219,788,000","225,078,000","217,523,000","235,091,000","240,721,000","226,470,000","202,616,000","213,619,000","201,100,000","206,031,000","197,736,000","199,909,000","210,367,000","185,800,000","170,500,000","176,100,000","162,500,000","147,000,000","138,100,000","137,100,000","160,800,000","129,200,000","120,600,000","100,800,000","102,100,000","93,600,000","82,800,000","84,400,000","97,000,000","71,200,000","68,400,000","62,900,000","57,100,000","54,800,000","51,900,000","53,200,000","57,300,000","59,100,000","59,700,000",,"52,900,000","50,200,000","44,600,000","46,200,000","40,100,000","44,200,000","40,100,000","40,100,000","36,900,000","32,300,000","35,100,000","35,900,000",,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,"110,427,000","25,504,000","32,490,000","26,809,000","25,624,000","28,963,000","24,077,000","27,352,000","24,904,000","26,199,000","24,982,000","25,171,000","24,408,000","26,477,000","23,537,000","30,558,000","33,142,000","35,157,000","35,750,000","25,716,000","25,987,000","26,829,000","33,212,000","22,710,000","26,957,000","32,599,000","30,904,000","24,922,000","26,809,000","83,299,000","31,072,000","27,318,000","30,252,000","29,477,000","56,401,000","35,700,000","33,238,000","33,435,000","37,259,000","33,492,000","33,675,000","25,469,000","63,225,000","35,689,000","32,584,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"225,388,000","59,060,000","57,101,000","53,953,000","55,274,000","57,245,000","56,664,000","57,489,000","56,740,000","56,957,000","54,239,000","51,299,000","50,303,000","52,242,000","52,630,000","51,281,000","52,732,000","50,826,000","48,509,000","49,845,000","48,677,000","48,755,000","47,109,000","44,624,000","41,950,000","40,803,000","38,702,000","39,968,000","38,399,000","37,784,000","38,400,000","35,831,000","37,630,000","39,174,000","43,466,000","41,571,000","40,501,000","43,280,000","39,399,000","39,314,000","39,976,000","42,225,000","39,845,000","40,538,000","40,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
