name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,03/31/1988,03/31/1987,03/31/1986
	MinorityInterest,"352,000,000","320,000,000","304,000,000","323,000,000","334,000,000","337,000,000","342,000,000","350,000,000","365,000,000","367,000,000","340,000,000","278,000,000","288,000,000","284,000,000","261,000,000","7,000,000","7,000,000","29,000,000","24,000,000","28,000,000","25,000,000","32,000,000","27,000,000","31,000,000","27,000,000","38,000,000","19,000,000","25,000,000","20,000,000","22,000,000","50,000,000","55,000,000","56,000,000","57,000,000","58,000,000","56,000,000","55,000,000","63,000,000","58,000,000","62,000,000","59,000,000","60,000,000","94,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"16,064,000,000","15,560,000,000","18,806,000,000","16,872,000,000","16,360,000,000","16,909,000,000","16,219,000,000","19,793,000,000","19,204,000,000","18,465,000,000","18,254,000,000","4,113,000,000","4,123,000,000","4,547,000,000","4,511,000,000","3,959,000,000","4,125,000,000","4,733,000,000","4,697,000,000","4,686,000,000","5,500,000,000","5,901,000,000","6,205,000,000","6,120,000,000","5,882,000,000","5,718,000,000","5,554,000,000","5,633,000,000","5,695,000,000","5,262,000,000","4,139,000,000","4,265,000,000","5,660,000,000","7,157,000,000","10,131,000,000","9,913,000,000","9,510,000,000","10,806,000,000","10,229,000,000","10,115,000,000","10,797,000,000","10,495,000,000","10,165,000,000","9,682,500,000","9,833,200,000","8,404,000,000","8,269,200,000","8,097,100,000","8,066,300,000","8,173,800,000","8,099,200,000","7,297,700,000","7,699,200,000","7,480,900,000","7,744,900,000","8,148,700,000","7,829,900,000","7,583,600,000","7,496,600,000","7,797,700,000","8,009,100,000","7,589,700,000","7,887,600,000","7,810,100,000","7,648,700,000","7,312,000,000","7,243,800,000","6,811,300,000","6,075,600,000","5,932,100,000","5,738,600,000","5,496,700,000","5,491,600,000","5,240,100,000","5,246,600,000","4,244,600,000","4,371,400,000","4,424,400,000","3,856,700,000","3,696,341,000","3,544,600,000","3,272,100,000","2,918,100,000","2,797,800,000","2,498,800,000","2,785,800,000","2,659,700,000","2,737,400,000","2,636,000,000","2,557,600,000","2,470,900,000","2,300,400,000","2,247,300,000","2,121,600,000","1,788,700,000","1,711,200,000","1,662,600,000","1,636,300,000","1,488,800,000","1,458,900,000","1,207,200,000","1,176,200,000","1,139,500,000","1,079,000,000","933,900,000","1,005,900,000","1,011,400,000","990,700,000","961,500,000","944,700,000","936,200,000","956,200,000","930,800,000","658,200,000","640,400,000","635,100,000","629,500,000","604,100,000","589,600,000","574,600,000","547,200,000","526,500,000","511,100,000","469,600,000","416,500,000","372,900,000","262,000,000"
CommonStockEquity,"8,749,000,000","8,550,000,000","10,913,000,000","11,402,000,000","11,022,000,000","11,500,000,000","11,472,000,000","13,487,000,000","12,837,000,000","12,140,000,000","12,005,000,000","1,888,000,000","1,906,000,000","2,041,000,000","1,968,000,000","2,025,000,000","2,216,000,000","3,017,000,000","2,990,000,000","2,921,000,000","3,330,000,000","3,687,000,000","4,011,000,000","3,913,000,000","3,698,000,000","3,270,000,000","3,093,000,000","3,135,000,000","3,297,000,000","2,863,000,000","2,678,000,000","2,779,000,000","3,190,000,000","4,679,000,000","7,713,000,000","7,504,000,000","7,167,000,000","6,971,000,000","6,494,000,000","6,446,000,000","6,621,000,000","6,320,000,000","5,989,000,000","5,509,900,000","5,675,200,000","5,738,900,000","5,603,600,000","5,461,800,000","5,551,200,000","5,662,000,000","5,602,500,000","5,885,500,000","6,277,400,000","6,055,400,000","6,347,600,000","6,771,900,000","6,508,300,000","6,282,300,000","6,195,000,000","6,494,700,000","6,204,500,000","5,783,700,000","5,581,600,000","5,503,700,000","5,257,400,000","4,971,500,000","4,844,200,000","4,606,400,000","4,051,700,000","3,905,500,000","3,800,800,000","3,623,600,000","3,476,600,000","3,395,200,000","3,274,700,000","3,215,200,000","3,299,900,000","3,201,300,000","3,129,900,000","3,043,974,000","2,887,700,000","2,604,700,000","2,497,300,000","2,399,900,000","2,300,200,000","2,210,100,000","2,080,000,000","2,001,300,000","1,904,400,000","1,820,600,000","1,745,700,000","1,669,600,000","1,609,900,000","1,508,000,000","1,351,000,000","1,305,700,000","1,260,100,000","1,214,800,000","1,178,900,000","1,148,600,000","898,200,000","864,900,000","833,800,000","805,700,000","765,900,000","742,400,000","716,600,000","695,400,000","665,800,000","649,000,000","629,400,000","606,800,000","581,100,000","557,400,000","541,700,000","526,200,000","505,400,000","487,500,000","472,000,000","458,100,000","433,100,000","416,200,000","401,900,000","388,600,000","332,700,000","284,800,000","213,900,000"
CapitalLeaseObligations,"2,070,000,000","2,804,000,000","2,193,000,000","482,000,000","1,182,000,000","576,000,000","561,000,000","771,000,000","724,000,000","692,000,000","320,000,000","37,000,000","36,000,000","49,000,000","65,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-3,394,000,000","-3,527,000,000","-4,361,000,000","-2,143,000,000","-3,341,000,000","-2,519,000,000","-2,878,000,000","-4,256,000,000","-4,410,000,000","-5,022,000,000","-3,619,000,000","-1,761,000,000","-1,658,000,000","-1,684,000,000","-1,034,000,000","-298,000,000","126,000,000","63,000,000","240,000,000","173,000,000","555,000,000","849,000,000","1,129,000,000","1,169,000,000","946,000,000","721,000,000","551,000,000","503,000,000","614,000,000","-78,000,000","315,000,000","-477,000,000","204,000,000","1,585,000,000","2,397,000,000","2,257,000,000","2,699,000,000","1,864,000,000","1,590,000,000","1,427,000,000","1,580,000,000","1,245,000,000","945,000,000","566,500,000","614,500,000","562,500,000","184,800,000","33,800,000","385,300,000","467,300,000","1,567,100,000","1,837,500,000","2,272,900,000","2,162,800,000","2,435,700,000","2,837,000,000","4,215,100,000","3,525,900,000","3,438,400,000","2,410,400,000","3,772,200,000","3,166,500,000","2,981,500,000","1,363,900,000","2,602,500,000","2,381,000,000","2,273,000,000","3,327,300,000","2,302,500,000","2,183,500,000","2,083,500,000","2,255,800,000","1,825,900,000","1,727,400,000","1,620,200,000","1,561,600,000","2,313,700,000","2,256,800,000","2,125,200,000","2,140,780,000","2,064,100,000","1,877,900,000","1,794,900,000","1,746,900,000","1,685,900,000","1,672,300,000","1,557,600,000","1,462,900,000","1,361,100,000","1,273,800,000","1,229,100,000","1,107,900,000","1,079,400,000","974,600,000","915,200,000","884,900,000","833,800,000","782,800,000","742,200,000","717,500,000","538,100,000","516,000,000","493,300,000","481,600,000","431,600,000","467,800,000","440,600,000","414,000,000","386,700,000","358,500,000","339,800,000","326,400,000","297,200,000","337,200,000","363,800,000","351,500,000","363,800,000","345,200,000","331,400,000","324,800,000","314,100,000","316,100,000","401,900,000","305,600,000","278,500,000","231,500,000","184,100,000"
WorkingCapital,"-601,000,000","-484,000,000","-1,148,000,000","-387,000,000","0","301,000,000","-498,000,000","-235,000,000","-117,000,000","3,000,000","1,484,000,000","297,000,000","392,000,000","625,000,000","641,000,000","804,000,000","1,275,000,000","1,068,000,000","1,263,000,000","1,304,000,000","1,996,000,000","2,056,000,000","2,238,000,000","2,166,000,000","2,026,000,000","2,490,000,000","2,281,000,000","2,324,000,000","2,331,000,000","1,453,000,000","390,000,000","347,000,000","1,279,000,000","2,602,000,000","3,547,000,000","3,379,000,000","3,273,000,000","4,628,000,000","4,378,000,000","4,300,000,000","4,735,000,000","4,364,000,000","3,956,000,000","3,691,000,000","3,419,500,000","1,734,700,000","1,372,400,000","1,332,900,000","1,944,700,000","2,011,700,000","3,263,900,000","1,446,800,000","1,557,200,000","1,495,800,000","1,712,100,000","2,164,800,000","1,969,100,000","1,794,700,000","1,532,000,000","1,811,900,000","1,837,500,000","1,274,000,000","1,553,400,000","1,614,000,000","1,601,600,000","1,394,000,000","1,256,900,000","1,100,900,000","1,087,400,000","858,200,000","676,400,000","596,200,000","739,100,000","496,100,000","512,200,000","-384,900,000","29,100,000","1,163,600,000","648,400,000","782,369,000","812,500,000","815,000,000","541,000,000","587,600,000","318,400,000","722,900,000","668,700,000","767,800,000","700,900,000","623,400,000","599,500,000","525,300,000","536,500,000","462,700,000","391,900,000","383,900,000","386,400,000","400,600,000","304,100,000","303,600,000","234,200,000","243,200,000","227,500,000","195,900,000","177,000,000","354,900,000","367,400,000","303,200,000","282,100,000","251,100,000","239,200,000","265,500,000","227,500,000","232,100,000","263,200,000","262,800,000","273,800,000","242,100,000","225,400,000","213,300,000","196,800,000","193,800,000","184,500,000","182,500,000","154,500,000","161,600,000","94,500,000"
InvestedCapital,"17,170,000,000","16,543,000,000","19,839,000,000","18,332,000,000","17,400,000,000","17,951,000,000","17,965,000,000","21,095,000,000","20,653,000,000","19,973,000,000","19,137,000,000","4,814,000,000","4,793,000,000","5,292,000,000","5,146,000,000","4,669,000,000","4,885,000,000","5,627,000,000","5,608,000,000","5,590,000,000","6,054,000,000","6,470,000,000","6,890,000,000","6,801,000,000","6,519,000,000","5,972,000,000","5,797,000,000","5,867,000,000","5,926,000,000","6,250,000,000","5,396,000,000","5,519,000,000","5,919,000,000","7,944,000,000","10,561,000,000","10,083,000,000","9,981,000,000","10,918,000,000","10,308,000,000","10,190,000,000","10,928,000,000","10,560,000,000","10,226,000,000","9,744,400,000","10,090,800,000","9,512,200,000","9,411,500,000","8,935,500,000","8,637,700,000","8,645,800,000","8,483,000,000","7,391,400,000","8,286,300,000","8,178,400,000","7,831,700,000","8,234,000,000","7,945,200,000","7,655,700,000","7,564,100,000","7,883,400,000","8,588,400,000","8,152,200,000","7,947,500,000","7,870,300,000","7,707,500,000","7,520,200,000","7,496,500,000","7,086,100,000","6,284,500,000","6,198,100,000","6,141,300,000","5,827,700,000","5,942,800,000","6,038,600,000","5,968,600,000","5,599,200,000","5,582,100,000","4,621,600,000","4,413,700,000","3,945,568,000","3,853,000,000","3,515,700,000","3,374,100,000","3,390,700,000","3,126,000,000","2,969,200,000","2,841,400,000","2,766,300,000","2,680,000,000","2,597,000,000","2,533,000,000","2,330,300,000","2,314,700,000","2,202,300,000","1,857,500,000","1,781,500,000","1,777,700,000","1,720,700,000","1,650,000,000","1,596,300,000","1,386,700,000","1,279,300,000","1,216,600,000","1,129,500,000","1,078,000,000","1,048,000,000","1,025,200,000","1,007,400,000","985,500,000","968,900,000","959,500,000","996,500,000","976,100,000","715,500,000","685,900,000","667,800,000","663,900,000","638,800,000","622,600,000","602,100,000","581,100,000","550,300,000","533,000,000","477,200,000","431,700,000","392,800,000","281,800,000"
TangibleBookValue,"-3,394,000,000","-3,527,000,000","-4,361,000,000","-2,143,000,000","-3,341,000,000","-2,519,000,000","-2,878,000,000","-4,256,000,000","-4,410,000,000","-5,022,000,000","-3,619,000,000","-1,761,000,000","-1,658,000,000","-1,684,000,000","-1,034,000,000","-298,000,000","126,000,000","63,000,000","240,000,000","173,000,000","555,000,000","849,000,000","1,129,000,000","1,169,000,000","946,000,000","721,000,000","551,000,000","503,000,000","614,000,000","-78,000,000","315,000,000","-477,000,000","204,000,000","1,585,000,000","2,397,000,000","2,257,000,000","2,699,000,000","1,864,000,000","1,590,000,000","1,427,000,000","1,580,000,000","1,245,000,000","945,000,000","566,500,000","614,500,000","562,500,000","184,800,000","33,800,000","385,300,000","467,300,000","1,567,100,000","1,837,500,000","2,272,900,000","2,162,800,000","2,435,700,000","2,837,000,000","4,215,100,000","3,525,900,000","3,438,400,000","2,410,400,000","3,772,200,000","3,166,500,000","2,981,500,000","1,363,900,000","2,602,500,000","2,381,000,000","2,273,000,000","3,327,300,000","2,302,500,000","2,183,500,000","2,083,500,000","2,255,800,000","1,825,900,000","1,727,400,000","1,620,200,000","1,561,600,000","2,313,700,000","2,256,800,000","2,125,200,000","2,140,780,000","2,064,100,000","1,877,900,000","1,794,900,000","1,746,900,000","1,685,900,000","1,672,300,000","1,557,600,000","1,462,900,000","1,361,100,000","1,273,800,000","1,229,100,000","1,107,900,000","1,079,400,000","974,600,000","915,200,000","884,900,000","833,800,000","782,800,000","742,200,000","717,500,000","538,100,000","516,000,000","493,300,000","481,600,000","431,600,000","467,800,000","440,600,000","414,000,000","386,700,000","358,500,000","339,800,000","326,400,000","297,200,000","337,200,000","363,800,000","351,500,000","363,800,000","345,200,000","331,400,000","324,800,000","314,100,000","316,100,000","401,900,000","305,600,000","278,500,000","231,500,000","184,100,000"
TotalDebt,"10,491,000,000","10,797,000,000","11,119,000,000","7,412,000,000","7,560,000,000","7,027,000,000","7,054,000,000","8,379,000,000","8,540,000,000","8,525,000,000","7,452,000,000","2,963,000,000","2,923,000,000","3,300,000,000","3,243,000,000","2,644,000,000","2,669,000,000","2,610,000,000","2,618,000,000","2,669,000,000","2,724,000,000","2,783,000,000","2,879,000,000","2,888,000,000","2,821,000,000","2,702,000,000","2,704,000,000","2,732,000,000","2,629,000,000","3,387,000,000","2,718,000,000","2,740,000,000","2,729,000,000","3,265,000,000","2,848,000,000","2,579,000,000","2,814,000,000","3,947,000,000","3,814,000,000","3,744,000,000","4,307,000,000","4,240,000,000","4,237,000,000","4,234,500,000","4,415,600,000","3,773,300,000","3,807,900,000","3,473,700,000","3,086,500,000","2,983,800,000","2,880,500,000","1,505,900,000","2,008,900,000","2,123,000,000","1,484,100,000","1,462,100,000","1,436,900,000","1,373,400,000","1,369,100,000","1,388,700,000","2,383,900,000","2,368,500,000","2,365,900,000","2,366,600,000","2,450,100,000","2,548,700,000","2,652,300,000","2,479,700,000","2,232,800,000","2,292,600,000","2,340,500,000","2,204,100,000","2,466,200,000","2,643,400,000","2,693,900,000","2,384,000,000","2,282,200,000","1,420,300,000","1,283,800,000","901,594,000","965,300,000","911,000,000","876,800,000","990,800,000","825,800,000","759,100,000","761,400,000","765,000,000","775,600,000","776,400,000","787,300,000","660,700,000","704,800,000","694,300,000","506,500,000","475,800,000","517,600,000","505,900,000","471,100,000","447,700,000","488,500,000","414,400,000","382,800,000","323,800,000","312,100,000","305,600,000","308,600,000","312,000,000","319,700,000","319,900,000","330,100,000","389,700,000","395,000,000","158,100,000","144,200,000","141,600,000","158,500,000","151,300,000","150,600,000","144,000,000","148,000,000","134,100,000","131,100,000","88,600,000","99,000,000","108,000,000","67,900,000"
NetDebt,"5,861,000,000","5,113,000,000","7,058,000,000","4,031,000,000","3,903,000,000","3,671,000,000","3,914,000,000","4,960,000,000","4,890,000,000","5,162,000,000","4,615,000,000","1,663,000,000","1,776,000,000","2,197,000,000","2,178,000,000","1,466,000,000","839,000,000","792,000,000","419,000,000","571,000,000","331,000,000","860,000,000","439,000,000","445,000,000","537,000,000","607,000,000","775,000,000","678,000,000","431,000,000","1,537,000,000","1,718,000,000","1,647,000,000","1,831,000,000","2,287,000,000","1,182,000,000","742,000,000","1,185,000,000","1,290,000,000","1,379,000,000","960,000,000","1,880,000,000","1,833,000,000","2,317,000,000","1,937,200,000","2,742,500,000","3,031,700,000","3,192,300,000","2,774,800,000","2,497,400,000","2,493,000,000","1,051,100,000","455,800,000","1,282,900,000","1,419,800,000","476,100,000","171,400,000","663,700,000","968,800,000","941,800,000","378,400,000","1,630,300,000","1,822,200,000","2,006,000,000","1,756,900,000","2,301,700,000","2,349,600,000","2,509,000,000","2,180,100,000","2,071,800,000","2,160,400,000","2,217,200,000","2,055,000,000","2,342,000,000","2,531,100,000","2,608,300,000","2,199,300,000","2,110,900,000","1,285,200,000","1,162,600,000","641,191,000","725,900,000","648,100,000","643,400,000","388,200,000","657,800,000","517,000,000","561,400,000","490,300,000","681,600,000","708,500,000","711,500,000","550,000,000","612,900,000","652,400,000","487,600,000","370,900,000","466,900,000","479,700,000","443,900,000","292,400,000","460,000,000","401,000,000","343,600,000","197,000,000","257,300,000","192,700,000","202,200,000","200,500,000","220,700,000","264,700,000","253,400,000","274,000,000","348,700,000","101,000,000","99,700,000","68,300,000","126,000,000","85,100,000","56,900,000","24,800,000","99,000,000","65,000,000","58,000,000","12,200,000","34,500,000","37,400,000","55,300,000"
ShareIssued,"255,605,750","257,626,331","263,709,277","270,213,891","271,631,683","282,519,184","282,828,883","286,393,147","286,553,833","285,942,540","285,316,466","283,164,453","151,601,849","151,373,670","150,825,731","148,746,672","148,850,257","148,484,053","147,999,556","148,373,736","150,565,444","149,903,855","154,829,136","154,720,451","154,974,549","156,666,300","156,924,684","158,984,279","162,243,419","164,006,077","163,913,696","163,719,508","163,568,728","163,568,059","163,502,965","162,873,485","163,020,141","162,790,130","162,724,605","162,234,314","161,758,003","160,569,713","159,830,006","159,691,436","159,684,237","151,478,746","151,303,767","151,116,961","163,638,116","169,394,212","174,471,370","173,317,989","172,734,004","171,959,554","178,770,205","187,250,595","186,212,738","184,979,613","184,746,190","191,206,966","191,019,294","189,260,915","188,719,999","187,841,765","187,316,312","187,316,376","187,128,668","186,757,383","172,167,828","171,657,895","171,556,177","171,137,837","170,778,943","170,326,724","169,537,318","168,713,947","168,606,000","168,386,805","168,121,623","167,508,132","167,334,000","160,096,000","159,987,000","159,140,000","158,813,000","158,482,000","157,938,000","156,978,000","155,904,000","155,292,000","154,300,000","153,186,000","152,982,000","151,884,000","115,390,000","112,060,000","111,816,000","111,284,000","110,938,000","110,342,000","101,982,000","101,716,000","104,384,000","103,820,000","101,012,000","100,576,000","100,006,000","99,826,000","99,442,000","98,690,000","98,612,000","98,540,000","97,694,000","97,244,000","96,156,000","96,762,000","95,826,000","95,712,000","95,244,000","95,640,000","95,408,000","94,786,000","93,538,000","94,786,000","93,538,000","92,420,000","83,772,000"
OrdinarySharesNumber,"253,472,783","255,608,183","261,713,524","268,425,233","269,876,961","281,278,160","281,793,841","285,376,200","285,552,977","285,179,863","284,657,647","283,164,453","140,984,524","140,770,133","140,317,261","138,380,861","138,816,691","138,472,660","138,053,490","138,773,340","140,991,870","140,454,364","145,411,589","145,571,442","145,895,634","147,631,192","147,964,168","150,164,762","153,551,467","155,362,691","155,330,706","155,200,968","155,061,430","155,060,761","154,997,698","154,480,817","154,654,297","154,427,687","154,370,201","153,949,543","153,487,606","152,313,805","151,589,159","151,501,103","151,499,950","151,478,746","151,303,767","151,116,961","163,638,116","169,394,212","174,471,370","173,317,989","172,734,004","171,959,554","178,770,205","187,250,595","186,212,738","184,979,613","184,746,190","191,206,966","191,019,294","189,260,915","188,719,999","187,841,765","187,316,312","187,316,376","187,128,668","186,757,383","172,167,828","171,657,895","171,556,177","171,137,837","170,778,943","170,326,724","169,537,318","168,713,947","168,606,000","168,386,805","168,121,623","167,508,132","167,334,000","160,096,000","159,987,000","159,140,000","158,813,000","158,482,000","157,938,000","156,978,000","155,904,000","155,292,000","154,300,000","153,186,000","152,982,000","151,884,000","115,390,000","112,060,000","111,816,000","111,284,000","110,938,000","110,342,000","101,982,000","101,716,000","104,384,000","103,820,000","101,012,000","100,576,000","100,006,000","99,826,000","99,442,000","98,690,000","98,612,000","98,540,000","97,694,000","97,244,000","96,156,000","96,762,000","95,826,000","95,712,000","95,244,000","95,640,000","95,408,000","94,786,000","93,538,000","94,786,000","93,538,000","92,420,000","83,772,000"
TreasurySharesNumber,"2,132,967","2,018,148","1,995,753","1,788,658","1,754,722","1,241,024","1,035,042","1,016,947","1,000,856","762,677","658,819",,"10,617,325","10,603,537","10,508,470","10,365,811","10,033,566","10,011,393","9,946,066","9,600,396","9,573,574","9,449,491","9,417,547","9,149,009","9,078,915","9,035,108","8,960,516","8,819,517","8,691,952","8,643,386","8,582,990","8,518,540","8,507,298","8,507,298","8,505,267","8,392,668","8,365,844","8,362,443","8,354,404","8,284,771","8,270,397","8,255,908","8,240,847","8,190,333","8,184,287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
