name,12/31/2019,12/31/2018,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2002,12/31/2001,12/31/2000,12/31/1999
TotalAssets,"823,910,000,000","915,993,000,000","544,470,000,000","653,378,000,000","608,927,000,000","485,524,000,000","455,037,899,346.16","490,010,844,741.46","442,889,095,996.8","475,538,547,904.5","308,738,657,232.72","269,424,797,855.87","225,666,403,878.9","216,858,322,335.6","154,603,512,285.21","72,905,664,112.96","52,790,655,113.59","31,467,797,556.68","18,619,903,561.41"
	CurrentAssets,"194,588,000,000","268,934,000,000","90,994,000,000","159,017,000,000","152,124,000,000","116,676,000,000","92,374,147,273.19","122,761,524,083.52","95,338,132,411.2","132,438,043,599.6","69,993,910,464.72","47,824,709,979.77","42,878,444,662.38","37,109,345,792.06","28,835,317,492.65","11,441,480,483.3","14,719,859,687.18","9,428,464,540.16","2,363,827,697.61"
		CashCashEquivalentsAndShortTermInvestments,"117,616,000,000","189,810,000,000","27,127,000,000","83,304,000,000","71,259,000,000","45,245,000,000","26,052,004,245.44","61,964,364,614.32","38,583,304,435.2","82,568,669,498.1","32,637,549,841.6","15,975,678,025.14","7,265,273,040.72","3,056,193,603.86","9,626,315,433.3","2,064,626,376.61","9,291,299,362.01","7,023,918,071.72","273,000,300"
			CashAndCashEquivalents,"38,070,000,000","84,075,000,000","18,470,000,000","33,464,000,000","61,410,000,000","30,612,000,000","22,017,101,546.01","59,205,591,699.24","28,378,530,537.6","76,023,241,637.1","31,286,625,002.16","15,588,099,409.78","5,790,114,879.78","2,249,805,441.68","7,594,182,544.5","1,106,726,076.61","6,692,089,041.13","2,166,594,771.72","273,000,300"
				CashFinancial,"33,001,000,000",,,,,,,,,,,,,,,,,,
				CashEquivalents,"5,069,000,000",,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"79,546,000,000","105,735,000,000","8,657,000,000","49,840,000,000","9,849,000,000","14,633,000,000","4,034,902,699.43","2,758,772,915.08","10,204,773,897.6","6,545,427,861","1,350,924,839.44","387,578,615.36","1,475,158,160.94","806,388,162.18","2,032,132,888.8","957,900,300","2,599,210,320.88","4,857,323,300",
		Receivables,"55,118,000,000","52,230,000,000","42,905,000,000","55,873,000,000","45,562,000,000","42,170,000,000","39,128,036,743.65","33,886,791,887.9","29,536,132,454.4","21,787,044,702.3","13,973,493,990.28","17,741,745,237.6","17,016,603,570.54","17,674,554,778.04","12,544,902,582.93","6,326,324,811.31","3,316,686,704.47","1,099,898,002.55","1,157,548,572.03"
			AccountsReceivable,"35,595,000,000","34,543,000,000","27,328,000,000","32,688,000,000","32,966,000,000","34,554,000,000","33,376,639,552.53","27,632,129,521.92","24,496,027,560","18,474,463,357.5","10,940,340,026.44","10,112,323,087.32","8,077,956,298.26","6,235,821,298.62","492,188,347.44","113,958,205.69","739,140,532.26","141,062,383.13",
				GrossAccountsReceivable,,,"29,488,000,000","35,616,000,000","35,131,000,000","38,307,000,000","36,838,212,982.38","30,733,789,741.06","28,181,191,867.2",,,,,,,,,,
