name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"1,133,503,000","391,294,000","325,130,000","205,869,000","211,210,000","211,481,000","222,022,000","221,962,000","212,055,000","211,072,000","212,918,000","201,183,000","194,909,000","191,245,000","190,428,000","186,915,000","178,077,000","183,275,000","189,224,000","183,726,000","181,330,000","194,033,000","198,867,000","191,286,000","181,674,000","184,297,000","184,059,000","184,846,000","176,193,000","172,868,000","180,923,000","176,797,000","177,638,000","173,261,000","182,313,000","167,792,000","159,865,000","142,083,000","137,669,000","135,991,000","128,320,000","131,726,000","118,922,000","102,335,000","98,507,000","116,229,000","159,506,000","158,188,000","147,718,000","142,393,000","140,715,000","137,598,000","124,891,000","115,527,000","116,425,000","118,683,000","109,816,000","107,079,000","105,751,000","107,042,000","104,161,000","104,214,000","99,667,000","98,683,000","98,131,000","93,689,000","89,713,000","83,453,000","73,337,000","71,869,000","73,268,000","69,457,000","59,927,000","58,272,000","63,514,000","65,073,000","64,215,000","69,258,000","66,043,000","67,267,000","65,002,000","65,800,000","67,800,000","64,000,000","60,900,000","63,500,000","66,000,000","65,400,000","62,200,000","64,000,000","58,700,000","60,300,000","58,500,000","59,300,000","62,100,000","60,300,000","58,500,000","56,200,000","58,500,000","59,800,000","54,700,000","52,100,000","50,100,000","47,300,000","45,500,000","46,900,000","48,400,000","51,300,000","48,400,000","47,700,000","54,100,000","55,900,000","54,900,000","45,900,000","48,800,000","49,500,000","47,000,000","50,900,000","51,800,000","50,800,000","48,000,000","46,100,000","46,100,000","45,300,000","44,200,000","42,900,000","42,400,000","41,300,000","42,000,000","39,900,000","36,000,000","36,600,000","35,200,000","32,200,000","31,500,000","32,000,000","32,300,000","32,500,000","30,400,000"
	OperatingRevenue,"1,133,503,000","391,294,000","325,130,000","205,869,000","211,210,000","211,481,000","222,022,000","221,962,000","212,055,000","211,072,000","212,918,000","201,183,000","194,909,000","191,245,000","190,428,000","186,915,000","178,077,000","183,275,000","189,224,000","183,726,000","181,330,000","194,033,000","198,867,000","191,286,000","181,674,000","184,297,000","184,059,000","184,846,000","176,193,000","172,868,000","180,923,000","176,797,000","177,638,000","173,261,000","182,313,000","167,792,000","159,865,000","142,083,000","137,669,000","135,991,000","128,320,000","131,726,000","118,922,000","102,335,000","98,507,000","116,229,000","159,506,000","158,188,000","147,718,000","142,393,000","140,715,000","137,598,000","124,891,000","115,527,000","116,425,000","118,683,000","109,816,000","107,079,000","105,751,000","107,042,000","104,161,000","104,214,000","99,667,000","98,683,000","98,131,000","93,689,000","89,713,000","83,453,000","73,337,000","71,869,000","73,268,000","69,457,000","59,927,000","58,272,000","63,514,000","65,073,000","64,215,000","69,258,000","66,043,000","67,267,000","65,002,000","65,800,000","67,800,000","64,000,000","60,900,000","63,500,000","66,000,000","65,400,000","62,200,000","64,000,000","58,700,000","60,300,000","58,500,000","59,300,000","62,100,000","60,300,000","58,500,000","56,200,000","58,500,000","59,800,000","54,700,000","52,100,000","50,100,000","47,300,000","45,500,000","46,900,000","48,400,000","51,300,000","48,400,000","47,700,000","54,100,000","55,900,000","54,900,000","45,900,000","48,800,000","49,500,000","47,000,000","50,900,000","51,800,000","50,800,000","48,000,000","46,100,000","46,100,000","45,300,000","44,200,000","42,900,000","42,400,000","41,300,000","42,000,000","39,900,000","36,000,000","36,600,000","35,200,000","32,200,000","31,500,000","32,000,000","32,300,000","32,500,000","30,400,000"
CostOfRevenue,"741,386,000","255,162,000","220,073,000","130,708,000","135,443,000","136,644,000","140,929,000","141,025,000","136,608,000","137,075,000","138,142,000","129,348,000","124,022,000","121,541,000","119,649,000","115,680,000","110,202,000","114,509,000","117,895,000","113,109,000","115,002,000","124,457,000","128,567,000","123,070,000","116,560,000","119,134,000","118,069,000","117,532,000","113,585,000","113,714,000","121,797,000","116,161,000","117,843,000","116,597,000","122,827,000","114,026,000","107,131,000","94,193,000","88,641,000","87,460,000","80,980,000","84,111,000","74,450,000","66,298,000","69,793,000","88,114,000","112,981,000","113,402,000","104,083,000","98,783,000","97,547,000","94,986,000","86,345,000","78,251,000","79,650,000","82,618,000","77,331,000","74,778,000","71,874,000","74,333,000","73,234,000","70,027,000","67,976,000","66,139,000","65,676,000","60,413,000","58,928,000","54,506,000","44,971,000","43,010,000","43,869,000","40,495,000","35,570,000","35,293,000","38,371,000","37,988,000","38,393,000","40,381,000","36,184,000","36,436,000","35,534,000","36,900,000","34,100,000","32,900,000","30,600,000","32,800,000","34,500,000","34,400,000","32,600,000","33,200,000","30,500,000","32,500,000","31,500,000","31,900,000","33,500,000","32,100,000","31,900,000","30,500,000","32,400,000","32,900,000","30,600,000","23,000,000","28,200,000","26,700,000","25,400,000","19,100,000","28,000,000","29,900,000","27,800,000","19,500,000","30,500,000","31,100,000","30,400,000","20,400,000","27,600,000","27,700,000","26,800,000","23,100,000","28,900,000","27,900,000","27,000,000","21,400,000","26,300,000","25,600,000",,,,,,,,,,,,,,,
GrossProfit,"392,117,000","136,132,000","105,057,000","75,161,000","75,767,000","74,837,000","81,093,000","80,937,000","75,447,000","73,997,000","74,776,000","71,835,000","70,887,000","69,704,000","70,779,000","71,235,000","67,875,000","68,766,000","71,329,000","70,617,000","66,328,000","69,576,000","70,300,000","68,216,000","65,114,000","65,163,000","65,990,000","67,314,000","62,608,000","59,154,000","59,126,000","60,636,000","59,795,000","56,664,000","59,486,000","53,766,000","52,734,000","47,890,000","49,028,000","48,531,000","47,340,000","47,615,000","44,472,000","36,037,000","28,714,000","28,115,000","46,525,000","44,786,000","43,635,000","43,610,000","43,168,000","42,612,000","38,546,000","37,276,000","36,775,000","36,065,000","32,485,000","32,301,000","33,877,000","32,709,000","30,927,000","34,187,000","31,691,000","32,544,000","32,455,000","33,276,000","30,785,000","28,947,000","28,366,000","28,859,000","29,399,000","28,962,000","24,357,000","22,979,000","25,143,000","27,085,000","25,822,000","28,877,000","29,859,000","30,831,000","29,468,000","28,900,000","33,700,000","31,100,000","30,300,000","30,700,000","31,500,000","31,000,000","29,600,000","30,800,000","28,200,000","27,800,000","27,000,000","27,400,000","28,600,000","28,200,000","26,600,000","25,700,000","26,100,000","26,900,000","24,100,000","29,100,000","21,900,000","20,600,000","20,100,000","27,800,000","20,400,000","21,400,000","20,600,000","28,200,000","23,600,000","24,800,000","24,500,000","25,500,000","21,200,000","21,800,000","20,200,000","27,800,000","22,900,000","22,900,000","21,000,000","24,700,000","19,800,000","19,700,000",,,,,,,,,,,,,,,
OperatingExpense,"286,633,000","102,036,000","81,325,000","50,921,000","52,351,000","51,084,000","53,838,000","54,652,000","50,583,000","50,768,000","51,629,000","52,030,000","48,620,000","49,758,000","49,440,000","49,142,000","48,641,000","48,753,000","52,601,000","49,172,000","48,464,000","53,091,000","49,747,000","47,271,000","45,741,000","49,931,000","47,183,000","47,521,000","45,197,000","45,478,000","43,263,000","43,653,000","43,093,000","45,297,000","41,982,000","38,825,000","38,634,000","36,274,000","39,597,000","35,118,000","33,669,000","35,625,000","35,896,000","30,243,000","26,697,000","26,762,000","39,903,000","39,033,000","34,504,000","35,499,000","39,902,000","35,409,000","31,919,000","32,333,000","31,485,000","29,789,000","27,362,000","29,066,000","29,937,000","29,120,000","28,217,000","30,480,000","29,249,000","27,209,000","26,598,000","26,835,000","24,459,000","23,223,000","22,685,000","21,604,000","22,697,000","23,279,000","20,024,000","27,924,000","19,065,000","20,126,000","19,723,000","23,372,000","23,461,000","23,811,000","23,216,000","21,200,000","25,700,000","24,700,000","25,300,000","24,800,000","25,600,000","25,100,000","24,700,000","25,400,000","23,200,000","23,700,000","23,200,000","25,000,000","23,900,000","23,500,000","23,200,000","24,100,000","22,000,000","22,400,000","20,600,000","26,400,000","18,100,000","17,400,000","16,400,000","25,500,000","19,700,000","19,200,000","17,300,000","26,300,000","19,300,000","20,300,000","19,400,000","23,900,000","17,800,000","17,600,000","16,900,000","24,100,000","18,000,000","18,000,000","16,500,000","21,300,000","16,400,000","15,500,000",,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"286,633,000","102,036,000","81,325,000","50,921,000","52,351,000","51,084,000","53,838,000","54,652,000","50,583,000","50,768,000","51,629,000","52,030,000","48,620,000","49,758,000","49,440,000","49,142,000","48,641,000","48,753,000","52,601,000","49,172,000","48,464,000","53,091,000","49,747,000","47,271,000","45,741,000","49,931,000","47,183,000","47,521,000","45,197,000","45,478,000","43,263,000","43,653,000","43,093,000","45,297,000","41,982,000","38,825,000","38,634,000","32,142,000","39,597,000","35,118,000","33,669,000","35,625,000","35,896,000","30,243,000","26,697,000","30,267,000","38,278,000","37,153,000","34,504,000","38,799,000","36,602,000","35,409,000","31,919,000","32,333,000","31,485,000","29,789,000","27,362,000","29,066,000","29,937,000","29,120,000","28,217,000","30,480,000","29,249,000","27,209,000","26,598,000","26,835,000","24,459,000","23,223,000","22,685,000","21,604,000","22,697,000","23,279,000","20,024,000","21,570,000","19,065,000","20,126,000","19,723,000","21,290,000","21,731,000","22,208,000","21,636,000","19,000,000","24,100,000","23,100,000","23,700,000","23,200,000","23,700,000","23,400,000","22,800,000","23,200,000","21,300,000","22,200,000","21,500,000","22,600,000","21,800,000","21,400,000","21,100,000","21,400,000","20,000,000","20,200,000","18,500,000","19,100,000","18,100,000","17,400,000","16,400,000","17,900,000","19,700,000","19,200,000","17,300,000","18,500,000","19,300,000","20,300,000","19,400,000","17,200,000","17,800,000","17,600,000","16,900,000","18,200,000","18,000,000","18,000,000","16,500,000","16,500,000","16,400,000","15,500,000",,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"286,633,000","102,036,000","81,325,000","50,921,000","52,351,000","51,084,000","53,838,000","54,652,000","50,583,000","50,768,000","51,629,000","52,030,000","48,620,000","49,758,000","49,440,000","49,142,000","48,641,000","48,753,000","52,601,000","49,172,000","48,464,000","53,091,000","49,747,000","47,271,000","45,741,000","49,931,000","47,183,000","47,521,000","45,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"2,805,000","501,000","513,000","895,000","896,000","572,000","568,000","569,000","576,000","695,000","537,000","2,436,000","566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"283,828,000","101,535,000","80,812,000","50,026,000","51,455,000","50,512,000","53,270,000","54,083,000","50,007,000","50,073,000","51,092,000","49,594,000","48,054,000","49,758,000","49,440,000","49,142,000","48,641,000","48,753,000","52,601,000","49,172,000","48,464,000","53,091,000","49,747,000","47,271,000","45,741,000","49,931,000","47,183,000","47,521,000","45,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,082,000","1,730,000","1,603,000","1,580,000","2,200,000","1,600,000","1,600,000","1,600,000","1,600,000","1,900,000","1,700,000","1,900,000","2,200,000","1,900,000","1,500,000","1,700,000","2,400,000","2,100,000","2,100,000","2,100,000","2,700,000","2,000,000","2,200,000","2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
