name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
		HedgingAssetsCurrent,,"15,600,000","16,500,000","17,000,000","21,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"245,100,000","191,200,000","175,300,000","162,200,000","130,800,000","86,700,000","94,400,000","70,700,000","51,000,000","49,000,000","36,300,000","41,400,000","63,800,000","52,300,000","45,300,000","55,800,000","49,100,000","83,000,000","77,300,000","88,900,000","95,300,000","84,100,000","100,000,000","92,300,000","113,900,000","99,000,000","140,400,000","91,400,000","94,400,000","78,400,000","95,100,000","94,300,000","86,500,000","95,700,000","107,100,000","77,600,000","97,100,000","90,600,000","88,100,000","85,300,000","88,700,000","69,900,000","75,300,000","65,700,000","77,200,000","153,300,000","115,700,000","156,600,000","168,600,000","157,800,000","77,100,000","71,400,000","82,900,000","83,800,000","56,300,000","54,300,000","57,900,000","71,600,000","63,100,000","54,800,000","56,700,000","62,600,000","111,400,000","22,600,000","27,400,000","27,800,000","23,600,000","27,700,000","25,200,000","35,400,000","74,700,000","60,500,000","61,700,000","67,400,000","71,900,000","72,500,000","102,300,000","240,600,000","218,400,000","238,300,000","243,500,000","258,200,000","112,700,000","110,600,000","122,800,000","233,300,000","268,100,000","262,400,000","264,900,000"
	TotalNonCurrentAssets,"2,807,800,000","2,797,700,000","2,728,200,000","2,718,800,000","2,665,800,000","2,708,000,000","2,667,400,000","2,613,800,000","2,217,500,000","2,178,400,000","2,270,500,000","2,274,400,000","2,262,000,000","2,257,000,000","2,259,200,000","2,271,500,000","1,994,500,000","2,491,500,000","2,281,200,000","2,310,500,000","2,429,300,000","2,404,300,000","2,380,500,000","2,437,800,000","2,441,100,000","3,101,700,000","2,540,400,000","2,615,700,000","2,619,800,000","2,650,000,000","2,398,400,000","2,320,500,000","2,326,800,000","2,347,600,000","2,437,600,000","2,367,400,000","2,369,400,000","2,367,500,000","2,374,400,000","2,341,800,000","2,330,100,000","2,339,500,000","2,345,500,000","2,356,800,000","2,339,500,000","2,377,300,000","2,267,000,000","2,255,700,000","2,339,200,000","2,290,500,000","2,323,400,000","2,295,000,000","2,279,300,000","2,268,600,000","2,327,500,000","2,305,900,000","2,272,400,000","2,263,600,000","2,221,600,000","2,241,000,000","2,256,800,000","2,310,400,000","1,946,400,000","1,929,200,000","1,929,400,000","1,945,300,000","1,887,200,000","1,902,000,000","1,879,100,000","1,857,300,000","1,987,800,000","1,999,300,000","1,975,500,000","1,968,900,000","1,891,200,000","1,878,000,000","1,837,000,000","1,811,000,000","1,702,900,000","1,724,100,000","1,704,700,000","1,712,800,000","1,819,000,000","1,898,600,000","1,901,900,000","1,952,200,000","1,592,600,000","1,583,700,000","1,567,400,000"
		NetPPE,"1,153,200,000","1,143,800,000","1,098,800,000","1,076,700,000","1,043,700,000","1,011,700,000","984,100,000","955,900,000","829,400,000","799,100,000","762,800,000","749,700,000","740,200,000","729,600,000","731,700,000","729,000,000","627,400,000","842,400,000","813,900,000","825,400,000","813,100,000","833,500,000","826,400,000","835,200,000","832,700,000","829,900,000","787,800,000","772,600,000","762,500,000","770,500,000","735,400,000","720,300,000","726,800,000","723,500,000","719,100,000","719,700,000","713,000,000","702,500,000","673,800,000","650,100,000","668,200,000","690,100,000","686,600,000","688,500,000","680,500,000","710,600,000","710,100,000","724,400,000","722,900,000","706,100,000","681,200,000","671,100,000","665,800,000","664,500,000","650,800,000","640,200,000","631,400,000","589,700,000","588,800,000","599,700,000","620,500,000","645,300,000","623,900,000","621,700,000","635,100,000","656,600,000","635,100,000","637,400,000","620,600,000","620,800,000","603,800,000","612,200,000","596,500,000","589,000,000","584,600,000","583,600,000","603,400,000","601,700,000","598,300,000","619,400,000","611,300,000","617,300,000","621,400,000","624,200,000","630,100,000","661,400,000","656,800,000","651,400,000","651,000,000"
			GrossPPE,"2,656,400,000","2,640,800,000","2,586,800,000","2,564,500,000","2,538,800,000","2,494,500,000","2,480,500,000","2,438,300,000","2,327,300,000","2,262,500,000","2,201,000,000","2,147,300,000","2,099,000,000","2,057,100,000","2,068,800,000","2,042,700,000","1,933,700,000","2,588,900,000","2,561,000,000","2,596,400,000","2,583,200,000","2,651,900,000","2,723,800,000","2,756,900,000","2,146,400,000","2,706,700,000","2,618,000,000","2,579,800,000","2,546,200,000","2,555,600,000","2,515,500,000","2,462,700,000","2,485,000,000","2,446,200,000","2,484,500,000","2,483,700,000","2,450,700,000","2,377,700,000","2,338,900,000","2,240,600,000","2,273,700,000","2,301,400,000","2,298,300,000","2,266,500,000","2,203,800,000","2,255,900,000","2,229,500,000","2,349,900,000","2,338,700,000","2,251,100,000","2,246,300,000","2,236,400,000","2,204,400,000","2,175,000,000","2,071,000,000","2,117,000,000","2,079,900,000","1,954,000,000","1,942,000,000","1,927,300,000","1,947,400,000","1,971,200,000","1,900,400,000","1,863,900,000","1,901,300,000","1,873,500,000","1,805,400,000","1,785,300,000","1,721,800,000","1,690,700,000","1,664,100,000","1,660,400,000","1,599,200,000","1,584,300,000","1,569,600,000","1,537,600,000","1,546,100,000","1,537,100,000","1,507,300,000","1,547,200,000","1,528,300,000","1,525,600,000","1,524,000,000","1,503,500,000","1,494,600,000","1,540,500,000","1,513,000,000","1,475,500,000","1,458,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,
				LandAndImprovements,,"29,500,000",,,,"28,400,000",,,,"14,200,000",,,,"10,000,000",,,,"18,900,000",,,,"18,500,000",,,,"20,000,000",,,,"19,900,000",,,,"18,100,000",,,,"19,100,000",,,,"19,500,000",,,,"21,500,000",,,,"23,000,000",,,,"22,400,000",,,,"21,200,000",,,,"23,100,000",,,,"21,300,000",,,,"20,500,000",,,,"17,700,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"438,900,000",,,,"425,000,000",,,,"404,500,000",,,,"375,400,000",,,,"529,300,000",,,,"530,000,000",,,,"524,300,000",,,,"500,300,000",,,,"474,500,000",,,,"476,800,000",,,,"467,100,000",,,,"460,800,000",,,,"460,700,000",,,,"440,400,000",,,,"425,000,000",,,,"438,800,000",,,,"416,100,000",,,,"367,200,000",,,,"339,700,000",,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"1,885,800,000",,,,"1,811,800,000",,,,"1,708,400,000",,,,"1,571,100,000",,,,"1,937,400,000",,,,"2,000,900,000",,,,"2,055,200,000",,,,"1,933,500,000",,,,"1,847,300,000",,,,"1,802,500,000",,,,"1,752,500,000",,,,"1,708,900,000",,,,"1,715,900,000",,,,"1,639,600,000",,,,"1,472,200,000",,,,"1,481,100,000",,,,"1,411,200,000",,,,"1,236,800,000",,,,"1,217,900,000",,,,,,,,,,,,,,,
				ConstructionInProgress,,"286,600,000",,,,"229,300,000",,,,"135,400,000",,,,"100,600,000",,,,"103,300,000",,,,"102,500,000",,,,"107,200,000",,,,"101,900,000",,,,"106,300,000",,,,"79,300,000",,,,"62,300,000",,,,"64,700,000",,,,"51,500,000",,,,"72,600,000",,,,"35,600,000",,,,"28,200,000",,,,"24,900,000",,,,"66,200,000",,,,"9,000,000",,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,503,200,000","-1,497,000,000","-1,488,000,000","-1,487,800,000","-1,495,100,000","-1,482,800,000","-1,496,400,000","-1,482,400,000","-1,497,900,000","-1,463,400,000","-1,438,200,000","-1,397,600,000","-1,358,800,000","-1,327,500,000","-1,337,100,000","-1,313,700,000","-1,306,300,000","-1,746,500,000","-1,747,100,000","-1,771,000,000","-1,770,100,000","-1,818,400,000","-1,897,400,000","-1,921,700,000","-1,313,700,000","-1,876,800,000","-1,830,200,000","-1,807,200,000","-1,783,700,000","-1,785,100,000","-1,780,100,000","-1,742,400,000","-1,758,200,000","-1,722,700,000","-1,765,400,000","-1,764,000,000","-1,737,700,000","-1,675,200,000","-1,665,100,000","-1,590,500,000","-1,605,500,000","-1,611,300,000","-1,611,700,000","-1,578,000,000","-1,523,300,000","-1,545,300,000","-1,519,400,000","-1,625,500,000","-1,615,800,000","-1,545,000,000","-1,565,100,000","-1,565,300,000","-1,538,600,000","-1,510,500,000","-1,420,200,000","-1,476,800,000","-1,448,500,000","-1,364,300,000","-1,353,200,000","-1,327,600,000","-1,326,900,000","-1,325,900,000","-1,276,500,000","-1,242,200,000","-1,266,200,000","-1,216,900,000","-1,170,300,000","-1,147,900,000","-1,101,200,000","-1,069,900,000","-1,060,300,000","-1,048,200,000","-1,002,700,000","-995,300,000","-985,000,000","-954,000,000","-942,700,000","-935,400,000","-909,000,000","-927,800,000","-917,000,000","-908,300,000","-902,600,000","-879,300,000","-864,500,000","-879,100,000","-856,200,000","-824,100,000","-807,100,000"
		GoodwillAndOtherIntangibleAssets,"893,500,000","899,700,000","904,100,000","911,800,000","891,400,000","896,900,000","903,800,000","905,700,000","656,800,000","657,800,000","660,900,000","659,400,000","660,500,000","663,300,000","665,500,000","671,300,000","560,800,000","699,800,000","705,600,000","718,400,000","721,500,000","740,900,000","756,400,000","772,900,000","765,800,000","773,000,000","280,900,000","280,100,000","273,200,000","279,400,000","254,500,000","210,100,000","219,300,000","218,800,000","149,000,000","130,200,000","129,200,000","125,500,000","116,600,000","110,000,000","114,400,000","118,600,000","120,200,000","118,100,000","113,500,000","117,100,000","197,600,000","207,300,000","210,900,000","204,500,000","204,000,000","199,500,000","200,300,000","201,400,000","200,400,000","205,200,000","104,500,000","103,900,000","104,300,000","104,000,000","108,700,000","111,700,000","87,500,000","84,800,000","84,200,000","85,200,000","69,600,000","69,400,000","65,900,000","65,200,000","61,100,000","61,600,000","57,400,000","55,800,000","73,400,000","71,200,000","66,000,000","34,100,000","33,000,000","33,400,000","34,200,000","45,600,000","46,700,000","68,000,000","64,500,000","73,100,000","57,500,000","58,400,000","61,000,000"
			Goodwill,"556,200,000","556,900,000","555,700,000","557,900,000","540,300,000","540,400,000","544,400,000","541,200,000","405,200,000","402,400,000","401,700,000","397,500,000","394,900,000","394,200,000","395,200,000","403,700,000","336,600,000","439,000,000","439,900,000","444,800,000","443,200,000","452,900,000","460,200,000","467,700,000","455,700,000","457,500,000","204,000,000","201,200,000","194,300,000","196,700,000","170,000,000","145,400,000","150,400,000","148,200,000","149,000,000","130,200,000","129,200,000","125,500,000","116,600,000","110,000,000","114,400,000","118,600,000","120,200,000","118,100,000","113,500,000","117,100,000","122,000,000","126,700,000","128,100,000","122,300,000","120,800,000","117,800,000","117,100,000","116,500,000","114,000,000","103,600,000","104,500,000",,,,,,,,,,,,,,,,"57,400,000",,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"337,300,000","342,800,000","348,400,000","353,900,000","351,100,000","356,500,000","359,400,000","364,500,000","251,600,000","255,400,000","259,200,000","261,900,000","265,600,000","269,100,000","270,300,000","267,600,000","224,200,000","260,800,000","265,700,000","273,600,000","278,300,000","288,000,000","296,200,000","305,200,000","310,100,000","315,500,000","76,900,000","78,900,000","78,900,000","82,700,000","84,500,000","64,700,000","68,900,000","70,600,000",,,,,,,,,,,,,"75,600,000","80,600,000","82,800,000","82,200,000","83,200,000","81,700,000","83,200,000","84,900,000","86,400,000","101,600,000",,"103,900,000","104,300,000","104,000,000","108,700,000","111,700,000","87,500,000","84,800,000","84,200,000","85,200,000","69,600,000","69,400,000","65,900,000","65,200,000","61,100,000","61,600,000",,"55,800,000","73,400,000","71,200,000","66,000,000","34,100,000","33,000,000","33,400,000","34,200,000","45,600,000","46,700,000","68,000,000","64,500,000","73,100,000","57,500,000","58,400,000","61,000,000"
		InvestmentsAndAdvances,"182,600,000","181,900,000","168,500,000","165,700,000","159,500,000","156,100,000","144,400,000","138,700,000","132,200,000","125,900,000","118,000,000","131,900,000","124,900,000","117,600,000","107,500,000","99,000,000","110,600,000","103,200,000","112,100,000","108,700,000","106,600,000","113,100,000","108,800,000","102,700,000","99,700,000","96,200,000","90,800,000","99,500,000","90,500,000","85,500,000","81,200,000","76,800,000","76,400,000","70,800,000","69,300,000","63,600,000","59,400,000","56,400,000","58,400,000","56,800,000","50,600,000","45,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"182,600,000","181,900,000","168,500,000","165,700,000","159,500,000","156,100,000","144,400,000","138,700,000","132,200,000","125,900,000","118,000,000","131,900,000","124,900,000","117,600,000","107,500,000","99,000,000","110,600,000","103,200,000","112,100,000","108,700,000","106,600,000","113,100,000","108,800,000","102,700,000","99,700,000","96,200,000","90,800,000","99,500,000","90,500,000","85,500,000",,,,"70,800,000",,,,"56,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"182,600,000","181,900,000","168,500,000","165,700,000","159,500,000","156,100,000","144,400,000","138,700,000","132,200,000","125,900,000","118,000,000","131,900,000","124,900,000","117,600,000","107,500,000","99,000,000","110,600,000","103,200,000","112,100,000","108,700,000","106,600,000","113,100,000","108,800,000","102,700,000","99,700,000","96,200,000","90,800,000","99,500,000","90,500,000","85,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,800,000","7,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"511,700,000","517,600,000","505,000,000","520,100,000","525,600,000","529,400,000","543,600,000","535,400,000","550,600,000","556,500,000","694,100,000","700,300,000","703,100,000","709,400,000","717,000,000","736,400,000","664,000,000","746,300,000","545,600,000","552,200,000","682,700,000","612,000,000","587,900,000","619,900,000","661,600,000","845,900,000","814,600,000","900,900,000","927,200,000","956,300,000","756,500,000","738,800,000","755,800,000","780,700,000","843,100,000","822,600,000","839,000,000","845,000,000","887,200,000","875,700,000","854,500,000","843,400,000","880,400,000","877,800,000","850,100,000","851,700,000","723,600,000","707,200,000","768,100,000","767,500,000","716,400,000","712,800,000","724,200,000","728,500,000","737,200,000","726,400,000","715,200,000","703,900,000","667,400,000","675,000,000","664,600,000","667,400,000","589,400,000","613,700,000","591,800,000","587,100,000","567,100,000","577,900,000","573,600,000","566,700,000","507,200,000","502,400,000","493,700,000","502,900,000","418,900,000","441,200,000","401,400,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"511,700,000","517,600,000","505,000,000","520,100,000","525,600,000","529,400,000","543,600,000","535,400,000","550,600,000","556,500,000","694,100,000","700,300,000","703,100,000","709,400,000","717,000,000","736,400,000","664,000,000","746,300,000","545,600,000","552,200,000","682,700,000","612,000,000","587,900,000","619,900,000","661,600,000","845,900,000","814,600,000","900,900,000","927,200,000","956,300,000","756,500,000","738,800,000","735,000,000","759,400,000","843,100,000","822,600,000","839,000,000","845,000,000","887,200,000","875,700,000","854,500,000","843,400,000","880,400,000","877,800,000","850,100,000","851,700,000","723,600,000","707,200,000","768,100,000","767,500,000","716,400,000","712,800,000","724,200,000","728,500,000","737,200,000","726,400,000","715,200,000","703,900,000","667,400,000","675,000,000","664,600,000","667,400,000","589,400,000","613,700,000","591,800,000","587,100,000","567,100,000","577,900,000","573,600,000","566,700,000","507,200,000","502,400,000","493,700,000","502,900,000","418,900,000","441,200,000","401,400,000",,,,,,,,,,,,
		DefinedPensionBenefit,,,,,,,,,,,,,,,,,,"26,100,000","44,700,000","45,600,000","43,100,000","44,100,000","44,000,000","45,700,000","18,100,000","16,700,000","30,200,000","28,300,000","36,500,000","33,800,000","32,800,000","35,500,000","33,300,000","37,100,000","40,300,000","40,600,000","32,800,000","35,600,000","33,000,000",,,,"33,900,000","37,900,000","43,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"66,800,000","54,700,000","51,800,000","44,500,000","45,600,000","113,900,000","91,500,000","78,100,000","48,500,000","39,100,000","34,700,000","33,100,000","33,300,000","37,100,000","37,500,000","35,800,000","31,700,000","73,700,000","59,300,000","60,200,000","62,300,000","60,700,000","57,000,000","61,400,000","63,200,000","540,000,000","536,100,000","534,300,000","529,900,000","524,500,000","538,000,000","539,000,000","509,400,000","509,400,000","616,800,000","590,700,000","596,000,000","602,500,000","605,400,000","649,200,000","642,400,000","641,700,000","624,400,000","634,500,000","651,800,000","697,900,000","635,700,000","616,800,000","637,300,000","612,400,000","721,800,000","711,600,000","689,000,000","674,200,000","739,100,000","734,100,000","821,300,000","866,100,000","861,100,000","862,300,000","863,000,000","886,000,000","645,600,000","609,000,000","618,300,000","616,400,000","615,400,000","617,300,000","619,000,000","604,600,000","815,700,000","823,100,000","827,900,000","821,200,000","814,300,000","782,000,000","766,200,000","1,175,200,000","1,071,600,000","1,071,300,000","1,059,200,000","1,049,900,000","1,150,900,000","1,206,400,000","1,207,300,000","1,217,700,000","878,300,000","873,900,000","855,400,000"
TotalLiabilitiesNetMinorityInterest,"3,460,100,000","3,530,400,000","3,328,000,000","3,339,200,000","3,292,600,000","3,228,300,000","3,233,100,000","3,107,300,000","2,699,200,000","2,643,700,000","2,588,900,000","2,584,300,000","2,495,100,000","2,539,400,000","2,512,900,000","2,492,600,000","2,493,600,000","3,463,500,000","3,450,100,000","3,428,700,000","3,399,900,000","3,726,200,000","3,656,000,000","3,333,000,000","3,467,300,000","4,824,900,000","4,618,100,000","4,631,400,000","4,637,800,000","4,771,900,000","4,354,300,000","4,266,600,000","4,200,600,000","4,329,200,000","4,425,700,000","4,205,000,000","4,183,700,000","4,340,500,000","4,384,700,000","4,282,800,000","4,192,300,000","4,258,700,000","4,249,100,000","4,166,800,000","4,101,600,000","4,302,400,000","3,933,100,000","4,132,200,000","4,212,200,000","4,184,800,000","4,137,500,000","4,096,100,000","4,094,300,000","4,122,200,000","4,121,200,000","4,126,400,000","4,054,500,000","4,076,100,000","4,039,200,000","4,028,600,000","4,092,300,000","4,160,700,000","3,204,200,000","3,147,200,000","3,064,100,000","3,057,800,000","2,995,800,000","2,999,200,000","2,926,600,000","2,909,800,000","2,902,300,000","2,873,000,000","2,839,000,000","2,858,700,000","2,737,500,000","2,693,100,000","2,583,400,000","2,656,200,000","2,291,300,000","2,310,500,000","2,364,200,000","2,336,000,000","2,270,200,000","2,355,600,000","2,415,200,000","2,490,200,000","2,146,300,000","2,106,600,000","2,775,000,000"
	CurrentLiabilities,"696,700,000","745,100,000","704,700,000","679,500,000","636,000,000","514,400,000","533,600,000","503,100,000","465,600,000","448,200,000","449,600,000","470,000,000","434,000,000","480,800,000","473,200,000","455,100,000","464,800,000","707,400,000","715,100,000","688,800,000","662,900,000","1,182,100,000","1,230,300,000","1,279,400,000","1,269,700,000","635,600,000","640,300,000","632,400,000","597,100,000","646,300,000","634,200,000","618,000,000","617,300,000","635,600,000","672,600,000","602,300,000","574,400,000","532,900,000","501,500,000","453,800,000","450,300,000","494,700,000","496,200,000","481,100,000","495,000,000","533,100,000","517,100,000","669,600,000","497,300,000","521,100,000","520,300,000","489,400,000","436,800,000","448,600,000","411,200,000","376,400,000","353,000,000","377,100,000","395,800,000","371,400,000","330,600,000","387,600,000","366,200,000","298,500,000","276,900,000","270,800,000","263,900,000","294,100,000","245,900,000","243,300,000","272,400,000","252,100,000","226,500,000","249,100,000","266,000,000","198,800,000","1,072,000,000","1,092,900,000","715,200,000","734,800,000","687,600,000","741,400,000","691,000,000","695,000,000","736,500,000","688,200,000","871,300,000","830,200,000","1,463,800,000"
		PayablesAndAccruedExpenses,"258,600,000","586,800,000","546,800,000","529,700,000","488,900,000","354,900,000","372,500,000","371,100,000","344,500,000","309,400,000","297,200,000","281,500,000","291,900,000","280,600,000","278,800,000","271,700,000","300,700,000","451,400,000","470,200,000","452,400,000","431,800,000","422,500,000","481,100,000","489,400,000","497,500,000","418,000,000","410,500,000","444,200,000","428,300,000","419,200,000","460,800,000","259,900,000","480,300,000","464,700,000","270,700,000","472,000,000","264,200,000","217,900,000","217,700,000","200,000,000","196,300,000","174,200,000","177,600,000","213,400,000","215,300,000","230,400,000","444,000,000","448,100,000","420,000,000","433,100,000","436,400,000","406,100,000","384,900,000","382,900,000","365,100,000","326,000,000","167,400,000","166,800,000","156,500,000","160,200,000","147,000,000","146,000,000","127,700,000","114,800,000","110,100,000","101,800,000","109,000,000","117,000,000","118,600,000","98,200,000","94,600,000","90,000,000","84,300,000","99,000,000","96,900,000","83,500,000","93,800,000","123,100,000","117,800,000","118,300,000","111,400,000","124,100,000","113,500,000","111,700,000","117,800,000","123,700,000","100,000,000","107,200,000","94,200,000"
			Payables,"258,600,000","484,800,000","438,400,000","432,200,000","390,000,000","259,900,000","269,300,000","282,800,000","235,200,000","222,500,000","210,100,000","208,400,000","205,300,000","201,100,000","193,800,000","195,200,000","195,100,000","315,800,000","318,900,000","316,500,000","293,000,000","289,400,000","341,700,000","344,100,000","336,000,000","294,500,000","289,300,000","340,500,000","327,500,000","296,800,000","306,700,000","259,900,000","322,600,000","312,000,000","270,700,000","307,800,000","264,200,000","217,900,000","217,700,000","200,000,000","196,300,000","174,200,000","177,600,000","213,400,000","215,300,000","230,400,000","219,400,000","228,900,000","203,600,000","191,300,000","191,800,000","200,200,000","203,200,000","172,700,000","179,800,000","164,800,000","167,400,000","166,800,000","156,500,000","160,200,000","147,000,000","146,000,000","127,700,000","114,800,000","110,100,000","101,800,000","109,000,000","117,000,000","118,600,000","98,200,000","94,600,000","90,000,000","84,300,000","99,000,000","96,900,000","83,500,000","93,800,000","123,100,000","117,800,000","118,300,000","111,400,000","124,100,000","113,500,000","111,700,000","117,800,000","123,700,000","100,000,000","107,200,000","94,200,000"
				AccountsPayable,"258,600,000","302,300,000","266,400,000","270,300,000","257,500,000","248,600,000","245,100,000","262,500,000","217,300,000","210,300,000","195,200,000","199,900,000","199,700,000","195,400,000","162,200,000","163,800,000","159,800,000","266,700,000","262,300,000","273,000,000","258,200,000","255,300,000","298,500,000","311,500,000","305,400,000","262,500,000","260,300,000","282,700,000","286,200,000","252,000,000","253,200,000","259,900,000","263,600,000","257,600,000","270,700,000","262,900,000","264,200,000","215,600,000","217,700,000","200,000,000","196,300,000","174,200,000","177,600,000","213,400,000","215,300,000","230,400,000","219,400,000","228,900,000","203,600,000","191,300,000","191,800,000","200,200,000","203,200,000","172,700,000","179,800,000","164,800,000","167,400,000","166,800,000","156,500,000","160,200,000","147,000,000","146,000,000","127,700,000","114,800,000","110,100,000","101,800,000","109,000,000","117,000,000","118,600,000","98,200,000","94,600,000","90,000,000","84,300,000","99,000,000","96,900,000","83,500,000","93,800,000","123,100,000","117,800,000","118,300,000","111,400,000","124,100,000","113,500,000","111,700,000","117,800,000","123,700,000","100,000,000","107,200,000","94,200,000"
				TotalTaxPayable,,"8,600,000","13,900,000","18,100,000","18,000,000","11,300,000","24,200,000","20,300,000","17,900,000","12,200,000","14,900,000","8,500,000","5,600,000","5,700,000","31,600,000","31,400,000","35,300,000","49,100,000","56,600,000","43,500,000","34,800,000","34,100,000","43,200,000","32,600,000","30,600,000","32,000,000","29,000,000","57,800,000","41,300,000","44,800,000","53,500,000",,"59,000,000","51,000,000",,"44,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,"8,600,000","13,900,000","18,100,000","18,000,000","11,300,000","24,200,000","20,300,000","17,900,000","12,200,000","14,900,000","8,500,000","5,600,000","5,700,000","31,600,000","31,400,000","35,300,000","49,100,000","56,600,000","43,500,000","34,800,000","34,100,000","43,200,000","32,600,000","30,600,000","32,000,000","29,000,000","57,800,000","41,300,000","44,800,000","53,500,000",,"59,000,000","51,000,000",,"44,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,"173,900,000","158,100,000","143,800,000","114,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,400,000",,,,"2,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"102,000,000","108,400,000","97,500,000","98,900,000","95,000,000","103,200,000","88,300,000","109,300,000","86,900,000","87,100,000","73,100,000","86,600,000","79,500,000","85,000,000","76,500,000","105,600,000","135,600,000","151,300,000","135,900,000","138,800,000","133,100,000","139,400,000","145,300,000","161,500,000","123,500,000","121,200,000","103,700,000","100,800,000","122,400,000","154,100,000",,"157,700,000","152,700,000",,"164,200,000",,,,,,,,,,,"224,600,000","219,200,000","216,400,000","241,800,000","244,600,000","205,900,000","181,700,000","210,200,000","185,300,000","161,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,"13,300,000","26,400,000","13,200,000","26,400,000","13,300,000","26,500,000","13,300,000","29,900,000","16,500,000","29,900,000","17,000,000","29,500,000","16,200,000","29,400,000","16,200,000","29,300,000","19,000,000","32,200,000","18,900,000","25,500,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"68,400,000","63,000,000","56,700,000","49,500,000","77,100,000","74,300,000","60,000,000","54,300,000","75,700,000","65,000,000","54,000,000","45,000,000","64,000,000","63,000,000","51,400,000","45,900,000","94,500,000","90,700,000","88,300,000","82,500,000","92,600,000","85,700,000","73,100,000","68,000,000","77,400,000","88,500,000","76,700,000","70,400,000","98,500,000","96,600,000",,"69,100,000","108,400,000",,"80,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
