name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"30,836,000,000","6,213,000,000","7,657,000,000","8,201,000,000","8,765,000,000","7,571,000,000","7,425,000,000","9,265,000,000","9,104,000,000","7,503,000,000","7,628,000,000","6,696,000,000","6,564,000,000","6,564,000,000","6,669,000,000","6,134,000,000","5,810,000,000","4,786,000,000","5,815,000,000","6,695,000,000","6,885,000,000","5,793,000,000","7,597,000,000","9,229,000,000","9,016,000,000","8,827,000,000","7,870,000,000","8,192,000,000","7,564,000,000","7,673,000,000","6,450,000,000","8,319,000,000","7,452,000,000","7,494,000,000","8,183,000,000","7,918,000,000","7,761,000,000","6,852,000,000","6,790,000,000","5,828,000,000","6,139,000,000","6,166,000,000","5,864,000,000","5,561,000,000","5,303,000,000","4,670,000,000","6,561,436,134","9,441,000,000","9,016,690,200","7,262,627,302","6,740,270,233","6,430,487,926","6,339,001,063","5,934,040,590","5,630,718,216","6,651,391,528","6,688,232,013","5,818,542,737","7,742,201,069","7,710,801,394","6,802,503,989","5,650,544,135","6,112,316,760","5,814,539,499","5,466,310,874","5,066,894,019","4,594,058,185","4,625,877,904","4,510,333,649","5,478,184,222","4,828,535,455","4,531,746,032","4,194,574,936","3,484,703,633","3,529,816,624","4,180,211,457","4,812,405,446","4,696,515,844","5,090,231,728","4,487,526,300","4,201,568,744","4,049,586,777","3,137,033,003","2,763,022,744","2,404,957,466","1,953,962,264","2,213,029,982","2,289,977,047","2,302,072,615","2,197,021,277","2,732,024,048","2,668,001,657","2,601,932,367","2,666,989,754","2,760,025,274","2,626,957,114","2,564,920,895","2,392,959,087","-236,088,424","3,199,624,363","3,410,182,517","3,115,992,724","4,316,507,419","2,318,029,266","2,206,004,427","2,096,055,363","2,285,969,585","2,217,049,093","2,245,994,103","2,179,061,281","2,254,969,273","2,317,994,762","2,317,026,379","2,100,011,892","2,127,079,198","2,317,945,236","2,335,959,804","2,399,027,327","4,865,639,895","2,835,972,720","2,694,053,299","2,626,038,133","2,672,006,154","2,668,000,942","2,688,045,950","1,979,010,137","1,786,014,016","1,766,946,574","1,860,036,386","1,715,009,265","1,322,970,712","2,074,011,003","2,007,984,032","1,635,011,740","1,294,037,569","1,695,030,539","1,846,036,585","1,860,994,691","1,846,960,649","2,139,991,757"
	OperatingRevenue,"32,701,000,000","6,664,000,000","8,122,000,000","8,687,000,000","9,228,000,000","7,965,000,000","7,851,000,000","9,697,000,000","9,516,000,000","7,900,000,000","8,048,000,000","7,134,000,000","6,985,000,000","6,958,000,000","7,082,000,000","6,568,000,000","6,225,000,000","5,174,000,000","6,203,000,000","7,111,000,000","7,272,000,000","6,170,000,000","7,994,000,000","9,641,000,000","9,399,000,000","9,197,000,000","8,252,000,000","8,577,000,000","7,894,000,000","7,999,000,000","7,788,000,000","8,319,000,000","7,452,000,000","7,494,000,000","7,943,000,000","7,918,000,000","7,761,000,000","6,852,000,000","6,893,000,000","5,828,000,000","6,091,000,000","6,134,000,000","5,831,000,000","5,547,000,000","5,261,000,000","4,653,000,000","5,912,679,456","9,478,000,000","9,105,238,800","7,542,433,906","5,724,891,767","6,649,110,603","6,622,741,764","6,071,263,837","5,502,992,746","6,612,272,270","6,603,457,892","6,088,276,507","8,742,140,558","7,682,926,830","7,033,263,778","5,939,540,508","5,196,414,474","6,098,021,923","5,439,626,418","5,056,400,839","3,627,107,294","4,929,767,693","4,472,511,144","5,451,740,855","4,777,449,525","4,455,555,556","4,179,421,124","3,476,736,775","3,506,936,642","4,164,431,119","4,785,173,979","4,696,515,844","5,090,231,728","4,487,526,300","4,201,568,744","4,049,586,777","3,137,033,003","2,763,022,744","2,404,957,466","1,953,962,264","2,213,029,982","2,289,977,047","2,302,072,615","2,197,021,277","2,732,024,048","2,668,001,657","2,601,932,367","2,666,989,754","2,760,025,274","2,626,957,114","2,564,920,895","2,392,959,087","-236,088,424","3,199,624,363","3,410,182,517","3,115,992,724","4,316,507,419","2,318,029,266","2,206,004,427","2,096,055,363","2,285,969,585","2,217,049,093","2,245,994,103","2,179,061,281","2,254,969,273","2,317,994,762","2,317,026,379","2,100,011,892","2,127,079,198","2,317,945,236","2,335,959,804","2,399,027,327","4,865,639,895","2,835,972,720","2,694,053,299","2,626,038,133","2,672,006,154","2,668,000,942","2,688,045,950","1,979,010,137","1,786,014,016","1,766,946,574","1,860,036,386","1,715,009,265","1,322,970,712","2,074,011,003","2,007,984,032","1,635,011,740","1,294,037,569","1,695,030,539","1,846,036,585","1,860,994,691","1,846,960,649","2,139,991,757"
	ExciseTaxes,"1,865,000,000","451,000,000","465,000,000","486,000,000","463,000,000","394,000,000","426,000,000","432,000,000","412,000,000","397,000,000","420,000,000","438,000,000","421,000,000","394,000,000","413,000,000","434,000,000","415,000,000","388,000,000","388,000,000","416,000,000","387,000,000","377,000,000","397,000,000","412,000,000","383,000,000","370,000,000","382,000,000","385,000,000","330,000,000","326,000,000",,,,,,,,,,,,,,,,,,,"333,838,400","311,696,328",,"342,840,107","324,123,273","304,428,044",,,,"302,428,772","311,737,353","335,656,214","322,818,215","307,134,220",,"327,579,690","313,542,362",,,"328,200,972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfRevenue,"28,462,000,000","6,278,000,000","6,996,000,000","7,419,000,000","7,769,000,000","6,880,000,000","6,099,000,000","7,989,000,000","8,541,000,000","6,588,000,000","7,416,000,000","5,980,000,000","6,519,000,000","6,100,000,000","6,017,000,000","5,516,000,000","5,758,000,000","4,681,000,000","5,358,000,000","5,804,000,000","6,025,000,000","4,981,000,000","6,500,000,000","7,734,000,000","7,705,000,000","7,298,000,000","6,259,000,000","7,032,000,000","6,921,000,000","6,341,000,000","6,339,000,000","6,100,000,000","5,892,000,000","5,363,000,000","6,060,000,000","6,010,000,000","6,024,000,000","4,959,000,000","5,065,000,000","4,423,000,000","4,678,000,000","4,778,000,000","4,319,000,000","4,056,000,000","4,230,000,000","3,433,000,000","188,085,964","6,853,000,000","6,557,685,400","5,824,503,652","4,793,239,280","4,384,378,416","4,400,637,620","4,332,333,948","3,798,948,551","4,609,366,268","4,796,430,563","4,065,857,076","5,350,281,392","5,707,317,073","5,106,174,052","4,476,420,798","4,439,196,131","4,137,583,470","3,926,617,745","3,516,526,758","3,262,507,052","3,229,335,494","2,658,381,737","3,421,477,890","3,659,053,914","3,407,936,508","3,379,299,894","2,848,948,375","2,777,630,575","3,239,703,330","3,733,736,762","3,556,676,651","3,889,214,492","3,432,521,791","3,220,364,067","3,112,947,658","2,237,034,299","1,890,975,789","1,749,046,641","1,387,018,868","1,203,137,310","1,586,074,981","1,626,929,296","1,562,978,723","2,047,007,930","1,859,964,093","1,812,008,282","1,872,057,602",,,"1,862,929,624",,,,,,"3,024,977,045","1,523,023,225","1,731,045,932","746,989,619","1,662,949,496","1,491,061,900","1,807,973,337","1,533,031,333","1,685,926,344","1,600,947,749","1,667,026,379",,"3,851,015,687","899,977,370","1,088,043,851","1,765,053,265","4,285,674,451","1,302,970,755","1,468,055,394","1,389,051,351",,,,,,,,,,,,,,,,,,
GrossProfit,"2,374,000,000","-65,000,000","661,000,000","782,000,000","996,000,000","691,000,000","1,326,000,000","1,276,000,000","563,000,000","915,000,000","212,000,000","716,000,000","45,000,000","464,000,000","652,000,000","618,000,000","52,000,000","105,000,000","457,000,000","891,000,000","860,000,000","812,000,000","1,097,000,000","1,495,000,000","1,311,000,000","1,529,000,000","1,611,000,000","1,160,000,000","643,000,000","1,332,000,000","111,000,000","2,219,000,000","1,560,000,000","2,131,000,000","2,123,000,000","1,908,000,000","1,737,000,000","1,893,000,000","1,725,000,000","1,405,000,000","1,461,000,000","1,388,000,000","1,545,000,000","1,505,000,000","1,073,000,000","1,237,000,000","6,373,350,170","2,588,000,000","2,459,004,800","1,438,123,650","1,947,030,953","2,046,109,510","1,938,363,443","1,601,706,642","1,831,769,665","2,042,025,260","1,891,801,450","1,752,685,661","2,391,919,677","2,003,484,321","1,696,329,937","1,174,123,337","1,673,120,629","1,676,956,029","1,539,693,129","1,550,367,261","1,331,551,133","1,396,542,410","1,851,951,912","2,056,706,332","1,169,481,541","1,123,809,524","815,275,042","635,755,258","752,186,049","940,508,127","1,078,668,684","1,139,839,193","1,201,017,236","1,055,004,509","981,204,677","936,639,119","899,998,704","872,046,955","655,910,825","566,943,396","1,009,892,672","703,902,066","675,143,319","634,042,554","685,016,118","808,037,564","789,924,085","794,932,152",,,"701,991,271",,,,,,"1,291,530,374","795,006,041","474,958,495","1,349,065,744","623,020,089","725,987,193","438,020,766","646,029,948","569,042,929","717,047,013","650,000,000",,"-1,723,936,489","1,417,967,866","1,247,915,953","633,974,062","579,965,444","1,533,001,965","1,225,997,905","1,236,986,782",,,,,,,,,,,,,,,,,,
OperatingExpense,"868,000,000","167,000,000","239,000,000","221,000,000","241,000,000","246,000,000","223,000,000","228,000,000","274,000,000","202,000,000","421,000,000","226,000,000","201,000,000","228,000,000","336,000,000","291,000,000","309,000,000","287,000,000","335,000,000","286,000,000","288,000,000","281,000,000","265,000,000","268,000,000","313,000,000","296,000,000","334,000,000","321,000,000","273,000,000","277,000,000","-1,287,000,000","850,000,000","783,000,000","818,000,000","798,000,000","803,000,000","790,000,000","861,000,000","815,000,000","857,000,000","779,000,000","736,000,000","798,000,000","746,000,000","778,000,000","833,000,000","4,981,945,119","704,000,000","847,827,400","476,288,448","888,350,556","845,672,265","906,482,465","475,092,251","916,525,905","809,209,791","805,354,155","855,908,454","1,800,378,025","711,962,834","875,168,774","584,038,694","896,343,412","846,667,507","521,681,121","828,961,175","923,216,023","821,177,742","1,292,719,168","1,323,637,432","485,008,319","511,111,111","477,345,052","463,671,128","461,460,331","487,612,435","481,089,259","465,079,615","469,363,747","498,948,001","483,942,578","463,969,842","480,862,166","483,052,091","455,998,827","435,018,868","872,957,118","473,909,717","458,033,221","433,049,645","556,019,801","425,908,024","436,024,845","423,982,276",,,"457,992,362",,,,,,"822,489,248","465,968,586","445,074,709","1,115,017,301","349,978,943","536,953,042","202,025,381","451,994,463","520,073,217","536,974,685","492,086,331",,"-1,871,012,142","1,274,043,901","1,268,927,715","432,028,717","-99,302,013","1,103,918,622","1,069,940,649","990,057,317",,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"853,000,000","166,000,000","234,000,000","217,000,000","236,000,000","213,000,000","217,000,000","224,000,000","273,000,000","194,000,000","267,000,000","219,000,000","201,000,000","206,000,000","317,000,000","275,000,000","267,000,000","270,000,000","314,000,000","267,000,000","272,000,000","264,000,000","250,000,000","254,000,000","296,000,000","275,000,000","285,000,000","291,000,000","252,000,000","254,000,000","259,000,000","291,000,000","247,000,000","284,000,000","345,000,000","249,000,000","253,000,000","321,000,000","284,000,000","271,000,000","265,000,000","250,000,000","284,000,000","221,000,000","271,000,000","330,000,000","4,471,905,780","175,000,000","329,767,200","295,237,116","365,893,994","298,121,832","384,697,131","285,977,860","392,982,398","276,070,191","276,631,344","337,459,131","299,343,346","494,773,519","657,910,887","345,828,295","322,098,108","298,601,487","304,202,802","309,548,793","403,106,606","307,941,653","803,728,218","840,311,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"689,965,398",,,,,,,,,,"806,969,903","807,011,534","226,030,570",,"401,918,853","404,049,808","355,948,064",,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,,,"269,000,000","253,000,000","272,000,000","249,000,000","244,000,000","251,000,000","299,000,000","221,000,000","267,000,000","219,000,000","201,000,000","206,000,000","317,000,000","275,000,000","267,000,000","270,000,000","314,000,000","267,000,000","272,000,000","264,000,000","250,000,000","254,000,000","296,000,000","275,000,000","285,000,000","291,000,000","252,000,000","254,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,"35,000,000","36,000,000","36,000,000","36,000,000","27,000,000","27,000,000","26,000,000","27,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,"234,000,000","217,000,000","236,000,000","213,000,000","217,000,000","224,000,000","273,000,000","194,000,000","267,000,000","219,000,000","201,000,000","206,000,000","317,000,000","275,000,000","267,000,000","270,000,000","314,000,000","267,000,000","272,000,000","264,000,000","250,000,000","254,000,000","296,000,000","275,000,000","285,000,000","291,000,000","252,000,000","254,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
