name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
TotalRevenue,"76,441,000,000","74,286,000,000","72,854,000,000","71,449,000,000","69,875,000,000","76,354,000,000","76,882,000,000","76,366,000,000","70,173,000,000","78,353,000,000","86,601,000,000","80,285,000,000","52,793,000,000","81,698,000,000","89,615,000,000","83,642,000,000","86,190,000,000","77,442,000,000","71,308,000,000","80,057,000,000","75,188,000,000","57,237,000,000","48,936,000,000","26,166,000,000","19,483,000,000","14,607,000,000","17,435,000,000","6,103,000,000","4,638,700,000","5,794,900,000","5,181,900,000","4,694,700,000",,,
	NetInterestIncome,"47,080,000,000","47,347,000,000","46,293,000,000","44,465,000,000","44,929,000,000","46,242,000,000","47,548,000,000","46,356,000,000","47,270,000,000","48,447,000,000","54,652,000,000","48,914,000,000","53,692,000,000","46,936,000,000","39,488,000,000","39,345,000,000","44,623,000,000","39,776,000,000","37,691,000,000","34,600,000,000","28,301,000,000","20,132,000,000","18,744,000,000","4,771,000,000","3,290,000,000","2,399,000,000","2,353,000,000","11,000,000","-68,500,000","-188,000,000","-188,200,000","-127,900,000",,,
		InterestIncome,"74,573,000,000","76,510,000,000","70,559,000,000","60,982,000,000","57,440,000,000","58,163,000,000","61,238,000,000","62,533,000,000","67,805,000,000","72,681,000,000","79,516,000,000","76,635,000,000","106,655,000,000","124,467,000,000","96,431,000,000","76,021,000,000","66,709,000,000","57,047,000,000","58,939,000,000","66,565,000,000","64,939,000,000","44,900,000,000","46,239,000,000","16,214,000,000","5,549,000,000","4,355,000,000","3,637,000,000","718,000,000","605,400,000","687,900,000","839,000,000","872,700,000",,,
			InterestIncomeFromLoansAndLease,"47,032,000,000","47,751,000,000","45,682,000,000","41,361,000,000","39,752,000,000","40,510,000,000","44,776,000,000","45,580,000,000","48,544,000,000","50,281,000,000","55,056,000,000","47,457,000,000","62,336,000,000","66,194,000,000","55,022,000,000","47,188,000,000","43,981,000,000","38,110,000,000","37,903,000,000","39,616,000,000","37,377,000,000","23,172,000,000",,,,,,,,,,,,,
				InterestIncomeFromLoans,"47,032,000,000","47,751,000,000","45,682,000,000","41,361,000,000","39,752,000,000","40,510,000,000","44,776,000,000","45,580,000,000","48,544,000,000","50,281,000,000","55,056,000,000","47,457,000,000","62,336,000,000","66,194,000,000","55,022,000,000","47,188,000,000","43,981,000,000","38,110,000,000","37,903,000,000","39,616,000,000","37,377,000,000","23,172,000,000",,,,,,,,,,,,,
			InterestIncomeFromSecurities,"17,169,000,000","17,532,000,000","15,509,000,000","13,575,000,000","13,145,000,000","12,571,000,000","12,630,000,000","12,759,000,000","13,994,000,000","16,506,000,000","19,317,000,000","23,842,000,000","28,207,000,000","31,994,000,000","22,264,000,000",,,,,,,,,,,,,,,,,,,,
			InterestIncomeFromDeposits,"2,602,000,000","2,682,000,000","2,203,000,000","1,635,000,000","971,000,000","727,000,000","959,000,000","1,026,000,000","1,269,000,000","1,750,000,000","1,252,000,000","1,478,000,000","3,119,000,000","3,200,000,000","2,289,000,000",,,,,,,,,,,,,,,,,,,,
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"6,297,000,000","6,872,000,000","5,492,000,000","3,248,000,000","2,543,000,000","2,516,000,000","2,366,000,000","2,566,000,000","3,418,000,000","3,631,000,000","3,156,000,000","3,084,000,000","9,175,000,000","18,354,000,000","14,199,000,000",,,,,,,,,,,,,,,,,,,,
			OtherInterestIncome,"1,473,000,000","1,673,000,000","1,673,000,000","1,163,000,000","1,029,000,000","1,839,000,000","507,000,000","602,000,000","580,000,000","513,000,000","735,000,000","774,000,000","3,818,000,000","4,725,000,000","2,657,000,000","28,833,000,000","22,728,000,000","18,937,000,000","21,036,000,000","26,949,000,000","27,562,000,000","21,728,000,000",,,,,,,,,,,,,
		InterestExpense,"27,493,000,000","29,163,000,000","24,266,000,000","16,517,000,000","12,511,000,000","11,921,000,000","13,690,000,000","16,177,000,000","20,535,000,000","24,234,000,000","24,864,000,000","27,721,000,000","52,963,000,000","77,531,000,000","56,943,000,000","36,676,000,000","22,086,000,000","17,271,000,000","21,248,000,000","31,965,000,000","36,638,000,000","24,768,000,000","27,495,000,000","11,443,000,000","2,259,000,000","1,956,000,000","1,284,000,000","707,000,000","673,900,000","875,900,000","1,027,200,000","1,000,600,000",,,
			InterestExpenseForDeposit,"12,220,000,000","12,633,000,000","9,616,000,000","6,586,000,000","5,300,000,000","5,052,000,000","5,692,000,000","6,236,000,000","7,613,000,000","8,556,000,000","8,371,000,000","10,146,000,000","20,271,000,000","28,741,000,000","21,657,000,000",,,,,,,,,,,,,,,,,,,,
			InterestExpenseForShortTermDebt,"2,197,000,000","2,465,000,000","2,209,000,000","1,059,000,000","477,000,000","522,000,000","580,000,000","597,000,000","727,000,000","1,058,000,000","917,000,000","1,425,000,000","4,039,000,000","30,392,000,000","22,257,000,000",,,,,,,,,,,,,,,,,,,,
			InterestExpenseForLongTermDebtAndCapitalSecurities,"6,097,000,000","6,494,000,000","6,551,000,000","5,573,000,000","4,412,000,000","4,517,000,000","5,355,000,000","6,836,000,000","9,188,000,000","11,423,000,000","12,389,000,000","12,428,000,000","16,046,000,000","16,958,000,000","11,910,000,000",,,,,,,,,,,,,,,,,,,,
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"5,759,000,000","6,263,000,000","4,889,000,000","2,661,000,000","1,912,000,000","1,614,000,000","1,895,000,000","2,339,000,000","2,817,000,000","3,197,000,000","2,808,000,000","3,433,000,000","11,330,000,000",,,,,,,,,,,,,,,,,,,,,,
			OtherInterestExpense,"1,220,000,000","1,308,000,000","1,001,000,000","638,000,000","410,000,000","216,000,000","168,000,000","169,000,000","190,000,000","408,000,000","379,000,000","289,000,000","1,277,000,000","1,440,000,000","1,119,000,000",,,,,,,,,,,,,,,,,,,,
	NonInterestIncome,"29,361,000,000","26,939,000,000","26,561,000,000","26,984,000,000","24,946,000,000","30,112,000,000","29,334,000,000","30,010,000,000","22,903,000,000","29,906,000,000","31,949,000,000","31,371,000,000","-899,000,000","34,762,000,000","50,127,000,000","44,297,000,000","41,567,000,000","37,666,000,000","33,617,000,000","45,457,000,000","46,887,000,000","37,105,000,000","30,192,000,000","21,395,000,000","16,193,000,000","12,208,000,000","15,082,000,000","6,092,000,000","4,707,200,000","5,982,900,000","5,370,100,000","4,822,600,000",,,
		TotalPremiumsEarned,"182,000,000","186,000,000","119,000,000","122,000,000","836,000,000","1,845,000,000","2,110,000,000","2,280,000,000","2,476,000,000","2,647,000,000","2,684,000,000","3,020,000,000","3,221,000,000","3,534,000,000","3,202,000,000","3,132,000,000","3,993,000,000","3,749,000,000","3,410,000,000","13,460,000,000","12,429,000,000","10,441,000,000","9,850,000,000","8,995,000,000","11,055,000,000","7,851,000,000","7,590,000,000","1,480,000,000","1,693,500,000","1,782,600,000","1,921,900,000","1,815,900,000",,,
		FeesAndCommissions,"10,663,000,000","10,668,000,000","11,160,000,000","8,754,000,000","8,819,000,000","9,728,000,000","10,855,000,000","11,355,000,000","11,651,000,000","16,845,000,000","17,663,000,000","22,311,000,000","19,787,000,000","30,304,000,000","26,469,000,000","23,262,000,000","23,617,000,000","21,979,000,000","20,404,000,000","21,333,000,000","21,701,000,000","16,887,000,000","11,589,000,000","6,834,000,000",,,,,,,,,,,
