name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
TotalAssets,"1,467,548,000,000","1,408,724,000,000","1,329,191,000,000","1,350,975,000,000","1,176,035,000,000","949,983,000,000","857,818,000,000","792,868,000,000","739,175,000,000"
	CashCashEquivalentsAndFederalFundsSold,"65,179,000,000","55,284,000,000","57,687,000,000","78,663,000,000","59,788,000,000","51,823,000,000","49,681,000,000","48,397,000,000","84,862,000,000"
		CashAndCashEquivalents,"65,179,000,000","55,284,000,000","57,687,000,000","78,663,000,000","59,788,000,000","51,823,000,000","49,681,000,000","48,397,000,000","84,862,000,000"
			CashFinancial,"25,793,000,000","25,080,000,000",,,,,,,
			CashAndDueFromBanks,"39,386,000,000","30,204,000,000","57,687,000,000","78,663,000,000","59,788,000,000","51,823,000,000","49,681,000,000","48,397,000,000","84,862,000,000"
		MoneyMarketInvestments,,,,"4,291,000,000","5,758,000,000","5,186,000,000","35,505,000,000","9,471,000,000",
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,"4,291,000,000","5,758,000,000","5,186,000,000","35,505,000,000","9,471,000,000",
				SecurityAgreeToBeResell,,,,"4,291,000,000","5,758,000,000","5,186,000,000","35,505,000,000","9,471,000,000",
	SecuritiesAndInvestments,,,,,,,,,"222,997,000,000"
		TradingSecurities,,"0","315,570,000,000","343,797,000,000","328,117,000,000","208,371,000,000","176,907,000,000","198,250,000,000","156,319,000,000"
		AvailableForSaleSecurities,"245,362,000,000","207,437,000,000","165,742,000,000","154,441,000,000","113,620,000,000","83,128,000,000","61,525,000,000","47,518,000,000","61,817,000,000"
		HeldToMaturitySecurities,,,,"11,252,000,000","5,638,000,000","5,462,000,000","5,286,000,000","5,090,000,000","4,861,000,000"
	DerivativeAssets,"9,256,000,000","9,285,000,000","15,116,000,000","15,003,000,000","12,121,000,000","4,740,000,000","300,000,000","300,000,000","85,978,000,000"
	NetLoan,"819,368,000,000","714,577,000,000","679,300,000,000","675,685,000,000","598,887,000,000","530,397,000,000","441,657,000,000","403,036,000,000","302,482,000,000"
		GrossLoan,,,,,,,,,"313,673,000,000"
			CommercialLoan,,,,,,,,,"164,345,000,000"
			ConsumerLoan,,,,,,,,,"88,085,000,000"
			MortgageLoan,,,,,,,,,"61,243,000,000"
			OtherLoanAssets,"91,033,000,000","47,034,000,000","588,475,000,000","592,689,000,000","525,095,000,000","73,142,000,000","385,625,000,000","348,158,000,000",
		AllowanceForLoansAndLeaseLosses,,,"16,929,000,000","17,883,000,000","18,749,000,000","16,951,000,000","13,764,000,000","9,387,000,000","11,191,000,000"
	Receivables,"1,306,000,000","1,134,000,000","1,053,000,000","976,000,000","824,000,000","51,485,000,000","42,990,000,000","46,159,000,000","17,126,000,000"
		AccountsReceivable,,,,,,,,,"17,126,000,000"
	PrepaidAssets,"695,000,000","630,000,000","793,000,000","660,000,000","947,000,000",,,,
	NetPPE,"16,153,000,000","8,714,000,000","6,498,000,000","5,694,000,000","5,551,000,000","5,262,000,000","4,767,000,000","4,113,000,000","5,592,000,000"
		GrossPPE,"25,440,000,000","16,828,000,000","13,307,000,000","11,618,000,000","10,637,000,000","9,529,000,000","8,489,000,000","7,434,000,000",
			BuildingsAndImprovements,"11,724,000,000","9,780,000,000","8,057,000,000","7,904,000,000","7,172,000,000","6,282,000,000","5,721,000,000","4,995,000,000",
			MachineryFurnitureEquipment,"7,403,000,000","5,956,000,000","4,527,000,000","3,604,000,000","3,090,000,000","2,623,000,000","2,269,000,000","1,874,000,000",
			OtherProperties,"6,313,000,000","1,092,000,000","723,000,000","110,000,000","375,000,000","624,000,000","499,000,000","565,000,000",
