name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
				Properties,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,326,000","31,664,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,005,000",,,,"4,005,000",,,,"4,005,000",,,,"10,757,000",,,,"26,780,000",,,,"9,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"14,617,000",,,,"13,724,000",,,,"14,069,000",,,,"11,379,000",,,,"10,629,000",,,,"10,508,000",,,,"8,118,000",,,,"5,856,000",,,,"69,740,000",,,,"62,585,000",,,,"63,845,000",,,,"69,685,000",,,,"56,986,000",,,,"57,620,000",,,,"56,745,000",,,,"43,497,000",,,,"14,542,000",,,,"35,104,000",,,,"21,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"81,195,000","77,170,000","83,420,000","85,345,000","84,163,000","6,510,000","6,763,000","7,018,000","6,237,000","6,327,000","6,308,000","5,530,000","5,434,000","4,903,000","5,085,000","5,079,000","5,093,000","5,313,000","5,502,000","5,675,000","5,957,000","6,189,000","6,459,000","6,433,000","4,999,000","4,699,000","4,165,000","3,593,000","2,833,000","2,465,000",,,,,,,,,,,,,"21,168,000","22,246,000",,,,,,"18,407,000",,,,"18,435,000",,,,"1,003,000",,,,,,,,"7,631,000",,,,,,,,"17,491,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,"0",,,,"3,976,000",,,,"3,976,000",,,,"3,976,000",,,,"3,976,000",,,,"3,976,000",,,,"3,976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-8,789,000",,,,"-7,214,000",,,,"-7,742,000",,,,"-6,476,000",,,,"-5,316,000",,,,"-4,319,000",,,,"-3,419,000",,,,"-3,391,000",,,,"-48,779,000",,,,"-46,088,000",,,,"-47,160,000",,,,"-47,244,000","-45,606,000","-45,606,000","-45,606,000","-45,606,000","-38,462,000","-38,462,000","-38,462,000","-38,462,000","-29,654,000","-29,654,000","-29,654,000","-29,654,000","-27,928,000","-27,928,000","-27,928,000","-27,928,000","-23,547,000","-23,547,000","-23,547,000","-23,547,000","-22,020,000","-22,020,000","-22,020,000","-22,020,000","-22,363,000","-22,363,000","-22,363,000","-22,363,000","-21,349,000","-21,349,000","-21,349,000","-21,349,000",,"-16,000,000","-16,000,000","-16,000,000","-21,300,000","-21,300,000","-21,300,000","-21,300,000","-21,300,000","-21,300,000","-21,300,000","-21,300,000","-19,300,000","-19,300,000","-19,300,000","-19,300,000","-19,000,000","-19,000,000","-19,000,000","-19,000,000",,,,"-23,300,000",,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,"1,563,000","1,908,000","2,254,000","2,599,000","2,945,000","3,291,000","3,636,000","3,982,000","4,327,000","4,673,000","5,019,000","5,364,000","5,710,000","6,055,000","6,401,000","6,747,000","7,520,000","8,294,000","8,819,000","9,219,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","11,707,000","11,728,000","11,748,000","11,782,000","11,816,000","11,849,000","60,832,000","11,936,000","11,967,000","11,998,000","12,030,000","12,061,000","59,912,000","59,943,000","59,975,000","55,306,000","55,306,000","55,306,000","55,306,000","55,306,000","47,959,000","55,306,000","55,306,000","55,306,000","55,306,000","55,306,000","55,306,000","55,306,000","6,652,000","6,926,000","61,563,000","7,472,000","7,746,000","8,019,000","8,292,000","11,300,000","11,700,000","12,300,000","12,400,000","9,700,000","9,900,000","87,500,000","10,500,000","10,800,000",,,,,,,,,,,,"111,900,000","127,000,000","129,600,000","132,400,000"
			Goodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"441,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","0","11,686,000","11,686,000","11,686,000","11,686,000","11,686,000","11,686,000","11,686,000","11,686,000","11,686,000","11,686,000","11,686,000",,"48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","41,580,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000","48,927,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,778,000",,,,,,,,,,,,,,,,"48,927,000","21,000","42,000","62,000","96,000","130,000","163,000","49,146,000","250,000","281,000","312,000","344,000","12,061,000","10,985,000","11,016,000","11,048,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,379,000","6,652,000","6,926,000","61,563,000","7,472,000","7,746,000","8,019,000","8,292,000","11,300,000","11,700,000","12,300,000","12,400,000","9,700,000","9,900,000","87,500,000","10,500,000","10,800,000",,,,,,,,,,,,"111,900,000","127,000,000","129,600,000","132,400,000"
		InvestmentProperties,"50,905,000","52,260,000","50,463,000","48,279,000","43,269,000","42,234,000","42,399,000","41,612,000","41,326,000","43,191,000","43,822,000","43,995,000","45,116,000","45,915,000","45,321,000","46,067,000","44,933,000","44,651,000","44,911,000","45,071,000","46,343,000","46,242,000","46,365,000","44,252,000","34,321,000","32,599,000","31,622,000","29,108,000","27,736,000","27,016,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,"1,222,000","1,243,000","1,248,000","1,251,000","1,247,000","1,311,000","1,731,000","1,749,000","1,799,000","2,902,000","3,545,000","3,590,000","6,232,000","6,802,000","6,588,000","7,268,000","9,808,000","10,209,000","11,436,000","15,626,000","16,210,000","16,648,000","17,546,000","20,182,000","21,802,000","23,022,000","22,801,000","22,371,000","22,771,000","22,980,000","23,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,"1,222,000","1,243,000","1,248,000","1,251,000","1,247,000","1,311,000","1,731,000","1,749,000","1,799,000","2,902,000","3,545,000","3,590,000","6,232,000","6,802,000","6,588,000","7,268,000","9,808,000","10,209,000","11,436,000","15,626,000",,,,,"21,802,000",,"22,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,095,000","123,177,000","100,543,000","72,488,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,"115,731,000",,,,"112,333,000",,,,"111,953,000",,,,"170,652,000",,,,"161,805,000",,,,"165,189,000",,,,"162,378,000",,,,"145,618,000",,,,"155,881,000",,,,"184,930,000",,,,"200,340,000",,,,"223,393,000",,,,"211,808,000",,,,"169,901,000",,,,"97,511,000",,,,"73,191,000",,,,"73,985,000",,,,"74,642,000",,,,"51,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,"115,731,000",,,,"112,333,000",,,,"111,953,000",,,,"170,652,000",,,,"161,805,000",,,,"165,189,000",,,,"162,378,000",,,,"145,618,000",,,,"155,881,000",,,,"184,930,000",,,,"200,340,000",,,,"223,393,000",,,,"211,808,000",,,,"169,901,000",,,,"97,511,000",,,,"73,191,000",,,,"73,985,000",,,,"74,642,000",,,,"51,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"369,256,000","413,851,000","404,850,000","409,754,000","389,332,000","396,177,000","374,350,000","361,052,000","361,891,000","370,429,000","365,142,000","358,405,000","369,703,000","379,844,000","377,496,000","375,071,000","346,951,000","343,295,000","318,588,000","301,848,000","295,121,000","294,676,000","283,579,000","253,808,000","246,204,000","236,885,000","218,527,000","207,729,000","193,216,000","191,538,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"725,445,000","618,886,000","663,134,000","727,076,000","693,951,000","605,000,000","586,663,000","678,567,000","620,282,000","502,666,000","591,691,000","572,968,000","556,704,000","512,919,000","639,253,000","639,325,000","546,356,000","512,002,000","637,957,000","639,257,000","524,576,000","405,640,000","575,838,000","545,153,000","495,648,000","421,893,000","505,459,000","539,867,000","477,441,000","373,207,000","519,059,000","444,519,000","428,593,000","256,935,000","476,617,000","425,095,000","407,619,000","174,447,000","357,194,000","321,725,000","325,160,000","189,347,000","331,659,000","331,308,000","326,561,000","172,204,000","682,203,000","762,065,000","758,501,000","573,116,000","885,081,000","980,529,000","996,725,000","948,425,000","1,156,027,000","1,266,555,000","1,162,173,000","1,115,854,000","948,486,000","917,369,000","795,124,000","653,219,000","642,465,000","598,917,000","517,955,000","430,059,000","527,785,000","499,304,000","509,661,000","438,947,000","478,814,000","435,810,000","396,168,000","325,549,000","413,873,000","393,274,000","304,055,000","338,864,000","313,738,000","301,820,000","297,869,000","328,100,000","376,900,000","390,800,000","403,400,000","338,500,000","320,300,000","253,700,000","316,200,000","262,900,000","245,700,000","255,900,000","246,400,000","233,000,000","314,400,000","350,200,000","357,500,000","377,100,000","391,500,000","383,400,000","338,400,000","244,900,000","248,900,000","308,400,000","324,000,000"
TotalLiabilitiesNetMinorityInterest,"1,470,604,000","1,468,571,000","1,471,902,000","1,483,801,000","1,463,995,000","1,357,371,000","1,407,507,000","1,401,824,000","1,379,257,000","1,383,787,000","1,398,835,000","1,382,310,000","1,334,019,000","1,339,502,000","1,364,077,000","1,340,823,000","1,285,188,000","1,275,966,000","1,330,192,000","1,321,354,000","1,210,897,000","1,227,080,000","1,261,682,000","1,282,848,000","1,198,671,000","1,224,796,000","1,243,803,000","1,210,888,000","1,112,963,000","1,124,365,000","1,101,418,000","469,136,000","432,671,000","404,686,000","453,597,000","524,879,000","457,527,000","519,687,000","563,141,000","543,969,000","607,673,000","638,508,000","703,193,000","688,483,000","656,179,000","729,447,000","935,677,000","997,902,000","985,198,000","1,065,041,000","1,194,596,000","1,223,661,000","1,212,819,000","1,321,734,000","1,386,229,000","1,527,619,000","1,573,809,000","1,592,426,000","1,310,715,000","1,298,221,000","1,058,555,000","942,972,000","1,058,464,000","984,053,000","932,256,000","868,237,000","881,405,000","973,768,000","715,356,000","779,043,000","730,721,000","690,498,000","663,807,000","645,929,000","687,560,000","609,426,000","584,141,000","593,780,000","548,494,000","567,744,000","562,193,000","566,700,000","630,100,000","637,800,000","635,900,000","558,700,000","558,000,000","553,500,000","477,700,000","420,000,000","389,300,000","384,900,000","364,100,000","349,200,000","430,900,000","460,400,000","452,700,000","467,700,000","494,400,000","471,400,000","414,400,000","436,100,000","459,400,000","518,300,000","562,900,000"
	CurrentLiabilities,"641,355,000","653,007,000","645,145,000","652,272,000","637,326,000","621,444,000","642,304,000","632,418,000","614,551,000","636,688,000","639,637,000","619,866,000","589,059,000","620,811,000","623,077,000","602,926,000","562,637,000","565,741,000","598,883,000","583,758,000","485,743,000","521,095,000","542,455,000","554,150,000","478,319,000","521,334,000","521,964,000","472,488,000","386,552,000","421,116,000","405,290,000","376,088,000","349,821,000","335,854,000","378,554,000","447,813,000","384,337,000","456,139,000","482,840,000","472,626,000","474,303,000","502,972,000","569,823,000","419,875,000","367,980,000","563,597,000","521,607,000","795,199,000","515,106,000","862,221,000","991,708,000","1,020,707,000","930,739,000","1,118,654,000","1,186,229,000","1,121,312,000","1,158,809,000","1,289,426,000","1,107,366,000","1,094,757,000","854,572,000","738,895,000","642,123,000","565,936,000","472,799,000","663,718,000","426,747,000","429,079,000","418,831,000","659,140,000","610,720,000","570,404,000","543,626,000","525,670,000","567,210,000","489,445,000","464,153,000","408,585,000","426,564,000","415,678,000","412,051,000","414,300,000","479,700,000","483,500,000","481,700,000","404,100,000","227,400,000","211,200,000","185,600,000","280,200,000","164,900,000","151,900,000","143,200,000","147,700,000","155,500,000","151,700,000","142,600,000","148,000,000","88,600,000","67,800,000","129,600,000","135,100,000","134,100,000","131,600,000","138,000,000"
		PayablesAndAccruedExpenses,"641,355,000","653,007,000","645,145,000","652,272,000","637,326,000","621,444,000","642,304,000","632,418,000","614,551,000","636,688,000","639,637,000","619,866,000","589,059,000","620,811,000","623,077,000","602,926,000","562,637,000","565,741,000","598,883,000","583,758,000","485,743,000","521,095,000","542,455,000","554,150,000","478,319,000","521,334,000","521,964,000","472,488,000","386,552,000","421,116,000","405,290,000","376,088,000","349,821,000","335,854,000","378,554,000","358,164,000","308,990,000","365,801,000","383,599,000","393,601,000","343,693,000","361,122,000","372,207,000","322,854,000","292,599,000","349,996,000","430,825,000","435,935,000","446,878,000","489,074,000","499,648,000","486,779,000","468,849,000","514,898,000","554,399,000","671,868,000","570,636,000","596,609,000","528,208,000","518,034,000","398,397,000","403,992,000","437,954,000","387,053,000","382,836,000","373,338,000","329,075,000","314,427,000","280,946,000","303,906,000","248,484,000","256,603,000","273,713,000","252,794,000","350,063,000","293,436,000","122,245,000","117,824,000","117,597,000","124,154,000","114,056,000","113,000,000","111,900,000","124,000,000","99,300,000","100,000,000","93,300,000","90,800,000","74,900,000","76,900,000","68,100,000","66,600,000","57,600,000","62,300,000","59,400,000","60,300,000","53,300,000","57,200,000","57,000,000","52,200,000","53,400,000","53,500,000","51,700,000","52,600,000","48,700,000"
			Payables,"367,228,000","306,972,000","325,798,000","352,806,000","326,446,000","288,573,000","319,744,000","325,966,000","299,654,000","294,797,000","301,705,000","302,698,000","271,231,000","284,493,000","313,138,000","308,322,000","264,592,000","260,819,000","297,289,000","284,205,000","219,624,000","232,037,000","252,759,000","258,105,000","206,444,000","205,107,000","251,214,000","224,523,000","193,548,000","186,312,000","178,540,000","185,711,000","163,797,000","152,044,000","175,257,000","173,549,000","136,382,000","128,749,000","168,092,000","186,320,000","159,499,000","139,770,000","174,101,000","159,604,000","134,240,000","155,127,000","195,261,000","203,310,000","192,738,000","237,599,000","281,716,000","286,506,000","247,961,000","289,720,000","292,327,000","331,489,000","299,084,000","287,988,000","299,268,000","253,875,000","209,821,000","226,951,000","238,597,000","207,806,000","190,522,000","198,079,000","190,848,000","184,745,000","150,847,000","161,691,000","159,689,000","163,031,000","141,472,000","138,013,000","144,008,000","136,448,000","122,245,000","117,824,000","117,597,000","124,154,000","114,056,000","113,000,000","111,900,000","124,000,000","99,300,000","100,000,000","93,300,000","90,800,000","74,900,000","76,900,000","68,100,000","66,600,000","57,600,000","62,300,000","59,400,000","60,300,000","53,300,000","57,200,000","57,000,000","52,200,000","53,400,000","53,500,000","51,700,000","52,600,000","48,700,000"
				AccountsPayable,"367,228,000","306,972,000","325,798,000","352,806,000","326,446,000","288,573,000","319,744,000","325,966,000","299,654,000","294,797,000","300,852,000","301,824,000","270,352,000","283,611,000","312,261,000","307,371,000","263,362,000","259,728,000","295,670,000","282,553,000","218,046,000","230,419,000","250,439,000","255,828,000","204,755,000","203,461,000","248,738,000","222,223,000","191,373,000","184,132,000","178,540,000","185,711,000","163,797,000","152,044,000","175,257,000","173,549,000","136,382,000","128,749,000","168,092,000","186,320,000","159,499,000","139,770,000","174,101,000","159,604,000","134,240,000","155,127,000","195,261,000","203,310,000","192,738,000","237,599,000","281,716,000","286,506,000","247,961,000","289,720,000","292,327,000","331,489,000","299,084,000","287,988,000","299,268,000","253,875,000","209,821,000","226,951,000","238,597,000","207,806,000","190,522,000","198,079,000","190,848,000","184,745,000","150,847,000","161,691,000","159,689,000","163,031,000","141,472,000","138,013,000","144,008,000","136,448,000","122,245,000","117,824,000","117,597,000","124,154,000","114,056,000","113,000,000","111,900,000","124,000,000","99,300,000","100,000,000","93,300,000","90,800,000","74,900,000","76,900,000","68,100,000","66,600,000","57,600,000","62,300,000","59,400,000","60,300,000","53,300,000","57,200,000","57,000,000","52,200,000","53,400,000","53,500,000","51,700,000","52,600,000","48,700,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,"853,000","874,000","879,000","882,000","877,000","951,000","1,230,000","1,091,000","1,619,000","1,652,000","1,578,000","1,618,000","2,320,000","2,277,000","1,689,000","1,646,000","2,476,000","2,300,000","2,175,000","2,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"274,127,000","346,035,000","319,347,000","299,466,000","310,880,000","332,871,000","322,560,000","306,452,000","314,897,000","341,891,000","337,932,000","317,168,000","317,828,000","336,318,000","309,939,000","294,604,000","298,045,000","304,922,000","301,594,000","299,553,000","266,119,000","289,058,000","289,696,000","296,045,000","271,875,000","316,227,000","270,750,000","247,965,000","193,004,000","234,804,000","226,750,000","190,377,000","186,024,000","183,810,000","203,297,000","184,615,000","172,608,000","237,052,000","215,507,000","207,281,000","184,194,000","221,352,000","198,106,000","163,250,000","158,359,000","194,869,000","235,564,000","232,625,000","254,140,000","251,475,000","217,932,000","200,273,000","220,888,000","225,178,000","262,072,000","340,379,000","271,552,000","308,621,000","228,940,000","264,159,000","188,576,000","177,041,000","199,357,000","179,247,000","192,314,000","175,259,000","138,227,000","129,682,000","130,099,000","142,215,000","88,795,000","93,572,000","132,241,000","114,781,000","206,055,000","156,988,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"598,967,000",,,,,"89,649,000","75,347,000","90,338,000","99,241,000","79,025,000","58,349,000","12,344,000","77,901,000","97,021,000","75,381,000","44,539,000","90,782,000","116,199,000","68,228,000","83,463,000","111,647,000","136,124,000",,"153,552,000","171,203,000","168,188,000","81,654,000","156,816,000","113,699,000","127,772,000","98,378,000","9,726,000","102,368,000","91,573,000","89,963,000","53,340,000","97,672,000","114,652,000","137,885,000","139,257,000","153,727,000","124,707,000","116,207,000","118,711,000","132,351,000","110,448,000","106,204,000","53,488,000","93,183,000","100,409,000","103,964,000","125,800,000","194,200,000","196,900,000","229,300,000","165,800,000","5,600,000","5,700,000","5,700,000","108,400,000","100,000","100,000","100,000","100,000","100,000","1,100,000","100,000","100,000","15,700,000","13,700,000","100,000",,,,"1,100,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"598,967,000",,,,,"89,649,000","75,347,000","90,338,000","99,241,000","79,025,000","58,349,000","12,344,000","77,901,000","97,021,000","75,381,000","44,539,000","90,782,000","116,199,000","68,228,000","83,463,000","111,647,000","136,124,000",,"153,552,000","171,203,000","168,188,000","81,654,000","156,816,000","113,699,000","127,772,000","98,378,000","9,726,000","102,368,000","91,573,000","89,963,000","53,340,000","97,672,000","114,652,000","137,885,000","139,257,000","153,727,000","124,707,000","116,207,000","118,711,000","132,351,000","110,448,000","106,204,000","53,488,000","93,183,000","100,409,000","103,964,000","125,800,000","194,200,000","196,900,000","229,300,000","165,800,000","5,600,000","5,700,000","5,700,000","108,400,000","100,000","100,000","100,000","100,000","100,000","1,100,000","100,000","100,000","15,700,000","13,700,000","100,000",,,,"1,100,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"598,967,000",,,"0","0","89,649,000","75,347,000","90,338,000","99,241,000","79,025,000","56,249,000","12,344,000","75,607,000","97,021,000","75,381,000","44,539,000","90,782,000","116,199,000","68,228,000","83,463,000","111,647,000","136,124,000",,"153,552,000","168,062,000","168,188,000","78,392,000","156,816,000","113,699,000","127,772,000","98,378,000","9,726,000","102,368,000","91,573,000","89,963,000","53,340,000","97,672,000","114,652,000","137,885,000","139,257,000","153,727,000","124,707,000","116,207,000","118,711,000","132,351,000","110,448,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,999,000","2,100,000",,"2,294,000",,,,,,,,,,,,"3,141,000",,"3,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,344,000","72,261,000","129,506,000","119,715,000",,,"169,062,000",,"243,065,000",,"289,684,000","380,413,000","397,804,000","461,890,000","450,204,000","460,627,000","281,256,000","506,519,000","536,001,000","465,459,000","448,951,000","357,797,000","325,177,000","101,801,000","87,310,000",,"237,040,000",,,,"215,977,000","208,509,000","189,094,000","153,706,000","154,165,000","84,796,000","85,561,000","235,704,000","237,273,000","215,784,000","191,115,000","194,031,000","175,500,000","173,600,000","162,600,000","153,100,000","138,300,000","128,500,000","114,700,000","105,000,000","94,900,000","96,700,000","85,200,000","85,500,000","85,300,000","96,000,000","90,300,000","89,200,000","90,700,000","15,900,000","1,900,000","76,100,000","81,600,000","82,400,000","79,000,000","88,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"829,249,000","815,564,000","826,757,000","831,529,000","826,669,000","735,927,000","765,203,000","769,406,000","764,706,000","747,099,000","759,198,000","762,444,000","744,960,000","718,691,000","741,000,000","737,897,000","722,551,000","710,225,000","731,309,000","737,596,000","725,154,000","705,985,000","719,227,000","728,698,000","720,352,000","703,462,000","721,839,000","738,400,000","726,411,000","703,249,000","696,128,000","93,048,000","82,850,000","68,832,000","75,043,000","77,066,000","73,190,000","63,548,000","80,301,000","71,343,000","133,370,000","135,536,000","133,370,000","268,608,000","288,199,000","165,850,000","414,070,000","202,703,000","470,092,000","202,820,000","202,888,000","202,954,000","282,080,000","203,080,000","200,000,000","406,307,000","415,000,000","303,000,000","203,349,000","203,464,000","203,983,000","204,077,000","416,341,000","418,117,000","459,457,000","204,519,000","454,658,000","544,689,000","296,525,000","119,903,000","120,001,000","120,094,000","120,181,000","120,259,000","120,350,000","119,981,000","119,988,000","185,195,000","121,930,000","152,066,000","150,142,000","152,400,000","150,400,000","154,300,000","154,200,000","154,600,000","330,600,000","342,300,000","292,100,000","139,800,000","224,400,000","233,000,000","220,900,000","201,500,000","275,400,000","308,700,000","310,100,000","319,700,000","405,800,000","403,600,000","284,800,000","301,000,000","325,300,000","386,700,000","424,900,000"
		LongTermDebtAndCapitalLeaseObligation,"682,088,000","683,678,000","683,820,000","685,322,000","684,035,000","597,681,000","597,527,000","597,373,000","597,220,000","597,066,000","596,913,000","596,760,000","596,607,000","596,455,000","596,303,000","596,151,000","595,999,000","599,260,000","599,237,000","599,213,000","599,189,000","599,230,000","599,804,000","600,378,000","601,251,000","602,440,000","599,612,000","600,635,000","601,549,000","603,562,000","599,832,000","2,793,000","3,476,000","7,609,000","7,351,000","9,473,000","9,301,000","9,843,000","9,839,000","1,999,000","133,370,000","135,536,000","133,370,000","137,758,000","165,798,000","165,850,000","202,630,000","202,703,000","202,774,000","202,820,000","202,888,000","202,954,000","282,080,000","203,080,000","200,000,000","203,200,000","415,000,000","303,000,000","203,349,000","203,464,000","203,983,000","204,077,000","204,205,000","204,317,000","204,428,000","200,000,000","274,966,000","319,724,000","119,818,000","115,000,000","115,000,000","115,000,000","120,181,000","115,000,000","120,350,000","119,981,000","119,988,000","120,167,000","121,930,000","152,066,000","150,142,000","152,300,000","150,300,000","154,100,000","154,300,000","154,500,000","330,500,000","342,300,000","292,100,000","139,700,000","224,400,000","233,100,000","221,000,000","201,500,000","275,300,000","308,700,000","310,200,000","319,800,000","405,800,000","403,600,000","284,800,000","301,000,000","325,100,000","386,700,000","425,000,000"
			LongTermDebt,"598,456,000","598,301,000","598,146,000","597,991,000","597,836,000","597,681,000","597,527,000","597,373,000","597,220,000","597,066,000","596,913,000","596,760,000","596,607,000","596,455,000","596,303,000","596,151,000","595,999,000","599,260,000","599,237,000","599,213,000","599,189,000","599,230,000","599,804,000","600,378,000","601,251,000","602,440,000","599,612,000","600,635,000","601,549,000","603,562,000","599,832,000","2,793,000","3,476,000","7,609,000","7,351,000","9,473,000","9,301,000","9,843,000","9,839,000","1,999,000","133,370,000","135,536,000","133,370,000","137,758,000","165,798,000","165,850,000","202,630,000","202,703,000","202,774,000","202,820,000","202,888,000","202,954,000","282,080,000","203,080,000","200,000,000","203,200,000","415,000,000","303,000,000","203,349,000","203,464,000","203,983,000","204,077,000","204,205,000","204,317,000","204,428,000","200,000,000","274,966,000","319,724,000","119,818,000","115,000,000","115,000,000","115,000,000","120,181,000","115,000,000","120,350,000","119,981,000","119,988,000","120,167,000","121,930,000","152,066,000","150,142,000","152,300,000","150,300,000","154,100,000","154,300,000","154,500,000","330,500,000","342,300,000","292,100,000","139,700,000","224,400,000","233,100,000","221,000,000","201,500,000","275,300,000","308,700,000","310,200,000","319,800,000","405,800,000","403,600,000","284,800,000","301,000,000","325,100,000","386,700,000","425,000,000"
			LongTermCapitalLeaseObligation,"83,632,000","85,377,000","85,674,000","87,331,000","86,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
